dates,nzd0512-0000,nzd0512-0001,nzd0512-0002,nzd0512-0003,nzd0512-0004,nzd0512-0005,nzd0512-0006,nzd0512-0007,nzd0512-0008,nzd0512-0009,nzd0512-0010,nzd0512-0011,nzd0512-0012,nzd0512-0013,nzd0512-0014,nzd0512-0015,nzd0512-0016,nzd0512-0017,nzd0512-0018,nzd0512-0019,nzd0512-0020,nzd0512-0021,nzd0512-0022,nzd0512-0023,nzd0512-0024,nzd0512-0025,nzd0512-0026,nzd0512-0027,nzd0512-0028,nzd0512-0029,nzd0512-0030,nzd0512-0031,nzd0512-0032,nzd0512-0033,nzd0512-0034,nzd0512-0035,nzd0512-0036,nzd0512-0037,nzd0512-0038,nzd0512-0039,nzd0512-0040,nzd0512-0041,nzd0512-0042,nzd0512-0043,nzd0512-0044,nzd0512-0045,nzd0512-0046,nzd0512-0047,satname
2001-04-09 22:04:41+00:00,310.57,301.03,293.10,293.47,301.74,304.07,299.48,300.16,295.62,293.35,297.00,291.13,294.28,293.16,298.32,294.77,294.50,299.89,303.05,304.36,302.82,313.31,314.42,319.71,323.51,319.85,319.51,322.21,326.51,323.11,320.02,311.30,310.53,315.74,317.86,316.58,318.88,321.92,324.04,321.77,321.27,322.58,317.85,320.94,319.44,319.85,317.65,313.51,L7
2001-04-16 22:10:54+00:00,310.57,303.79,298.51,298.82,306.52,310.28,305.47,304.34,300.09,296.83,299.66,295.72,296.90,297.04,300.17,298.65,298.17,302.60,304.01,306.11,305.89,312.76,314.55,321.57,323.63,318.15,318.45,323.38,328.19,323.14,317.66,308.97,309.39,317.62,318.94,317.61,322.26,318.19,324.26,320.95,321.08,320.13,315.52,316.34,315.11,315.41,314.22,311.78,L7
2001-05-02 22:10:51+00:00,333.13,316.44,313.50,312.21,319.11,321.98,316.28,314.94,312.67,312.39,309.24,305.60,302.57,305.15,308.89,309.30,311.36,309.11,312.18,311.51,313.15,314.53,316.17,324.79,320.65,317.44,322.10,325.83,332.82,326.49,319.32,310.57,313.81,323.28,324.87,323.62,330.19,324.14,329.59,327.25,327.38,321.59,317.71,314.69,312.32,310.16,313.93,313.50,L7
2001-06-28 22:03:56+00:00,333.13,316.44,313.50,312.21,319.11,321.98,316.28,314.94,312.67,303.89,309.24,305.60,294.18,296.19,302.94,304.93,302.79,302.54,305.44,304.19,313.15,309.64,312.95,319.93,320.65,317.44,322.10,320.39,332.82,326.49,319.32,310.57,311.22,319.51,321.92,319.40,325.19,321.48,325.09,327.25,317.38,311.00,309.50,309.22,309.33,308.68,311.28,312.26,L7
2001-08-15 22:03:26+00:00,347.04,316.50,317.21,313.25,314.46,317.01,315.98,309.38,309.88,302.89,306.66,302.93,289.68,295.54,294.97,295.53,295.51,299.56,302.70,302.98,311.80,308.09,312.81,317.83,316.77,312.44,316.11,315.37,327.50,318.10,308.32,305.03,309.83,316.25,318.07,313.88,318.74,319.87,323.43,320.92,311.15,303.87,306.76,307.14,305.97,306.05,307.21,309.90,L7
2001-11-19 22:03:08+00:00,356.72,311.49,307.55,304.28,300.01,299.46,306.19,297.02,303.19,294.22,298.63,290.44,279.35,286.45,287.74,288.82,287.13,294.55,294.63,298.29,312.76,306.13,313.41,315.49,319.33,315.00,312.08,306.42,317.92,315.66,314.82,317.98,311.88,307.52,307.42,305.48,301.99,317.93,318.38,315.69,292.04,287.35,299.36,307.42,305.53,309.62,302.69,307.40,L7
2001-12-12 22:09:26+00:00,354.13,309.64,305.53,300.56,300.41,298.60,305.51,298.31,303.07,298.64,298.78,289.57,284.24,289.97,291.90,292.49,291.30,297.81,300.03,304.26,312.78,309.17,317.69,319.95,321.79,313.42,312.64,309.48,323.54,318.81,317.15,318.87,312.95,306.96,308.56,311.66,315.24,321.59,321.81,320.99,303.38,300.98,308.71,311.07,310.73,313.40,308.54,311.89,L7
2002-01-29 22:09:33+00:00,358.18,310.75,306.47,301.57,302.04,300.57,304.85,298.72,302.80,305.14,301.42,294.41,294.65,300.10,297.05,297.24,298.94,306.27,309.03,314.97,313.18,317.84,323.16,326.75,325.86,320.57,317.49,317.82,326.65,324.04,320.93,321.19,320.46,314.32,310.45,318.93,325.16,332.17,334.10,326.63,324.75,327.50,336.51,332.99,326.24,327.69,324.98,325.73,L7
2002-04-12 22:03:25+00:00,347.54,308.81,301.55,298.66,297.99,296.61,301.27,296.77,294.32,299.50,298.09,292.90,293.64,298.62,300.73,301.99,301.40,304.67,311.21,311.72,309.55,315.19,319.34,325.81,325.24,319.15,320.06,322.82,326.57,325.04,323.20,321.96,321.41,319.26,314.38,323.50,337.72,339.18,339.08,333.38,332.10,340.34,348.63,344.86,339.81,336.02,336.76,337.05,L7
2002-05-05 22:09:37+00:00,342.84,302.17,299.49,295.77,291.58,286.83,293.02,296.77,285.05,299.50,298.09,287.51,288.91,298.62,294.50,296.22,295.92,297.38,304.09,303.09,302.16,308.28,313.40,319.10,318.15,314.38,316.46,318.10,321.27,319.67,323.20,317.13,315.84,314.94,313.23,321.07,330.41,333.24,334.83,330.34,328.39,335.09,340.42,342.93,336.16,330.97,333.40,333.81,L7
2002-05-14 22:03:19+00:00,337.83,303.40,301.12,296.60,293.16,286.83,293.02,295.12,285.42,297.04,296.51,290.27,290.59,298.83,296.14,293.43,292.98,298.49,302.95,299.56,303.18,309.16,312.49,319.04,317.22,315.89,317.69,319.03,322.09,321.23,322.88,316.61,311.92,311.89,310.36,318.01,329.35,332.21,334.75,331.20,328.99,335.76,341.58,343.39,336.67,325.90,329.31,330.51,L7
2002-06-15 22:03:07+00:00,331.38,290.72,302.65,297.47,289.57,267.06,273.48,273.57,267.02,273.56,296.04,278.00,289.74,281.50,293.02,289.21,288.30,281.59,289.64,282.31,298.99,294.17,299.95,304.27,306.09,309.28,314.12,315.14,313.56,319.46,321.49,309.06,302.11,309.02,308.36,309.45,316.41,333.03,336.27,332.43,329.72,337.64,345.12,349.64,328.44,318.51,324.79,325.95,L7
2002-06-22 22:09:15+00:00,320.48,285.38,302.65,297.47,289.57,267.06,276.80,269.39,264.36,268.52,296.04,274.37,285.69,277.84,293.02,283.44,280.57,278.03,284.26,278.58,298.99,288.80,294.99,301.81,303.06,306.30,311.30,311.55,311.14,314.52,313.45,305.78,299.59,306.12,305.80,305.88,311.01,333.03,336.27,332.43,329.72,337.64,345.12,349.64,323.92,313.99,322.81,321.55,L7
2002-09-10 22:08:43+00:00,315.06,281.73,299.59,294.38,284.63,260.98,273.55,266.87,260.27,265.19,288.75,269.65,281.90,274.11,289.11,278.11,277.30,272.93,279.55,275.90,294.69,284.85,293.29,298.00,296.00,299.35,306.47,308.15,308.23,309.63,309.39,303.10,295.72,302.38,303.75,302.05,308.40,327.11,331.03,329.00,325.24,333.64,337.55,345.80,323.26,310.80,319.57,319.16,L7
2002-12-24 22:02:57+00:00,334.16,299.00,298.04,292.75,290.39,287.76,286.98,289.21,284.33,291.88,290.81,286.37,291.02,293.00,295.65,292.35,293.12,287.90,293.03,300.32,304.77,306.28,315.22,313.30,310.66,313.96,313.83,316.39,318.68,319.77,316.82,313.23,310.36,310.89,311.12,311.60,319.09,319.70,325.71,325.72,326.53,333.40,332.96,341.92,343.25,334.05,335.76,338.14,L7
2003-02-01 22:09:21+00:00,334.16,304.70,300.61,299.91,295.63,291.23,291.75,291.11,288.42,296.83,295.89,288.04,294.52,299.77,301.10,293.79,293.01,294.98,300.45,305.33,307.30,309.08,316.31,317.82,321.74,323.62,320.58,323.35,321.69,320.26,315.22,314.81,320.08,323.29,320.29,320.36,324.63,326.28,327.88,331.14,335.72,340.04,340.49,348.84,348.07,338.37,339.53,341.09,L7
2003-03-14 22:03:20+00:00,323.77,309.63,303.48,303.70,299.51,294.48,294.31,292.98,293.88,301.38,300.11,291.75,295.93,304.06,306.63,298.62,293.86,302.70,301.55,306.91,312.39,312.34,318.26,325.24,332.90,336.40,330.04,326.69,324.08,323.69,319.07,319.60,324.94,326.92,327.52,327.57,328.92,330.43,331.92,338.60,341.27,343.42,343.04,352.81,351.30,344.29,344.04,344.41,L7
2003-08-05 22:02:59+00:00,322.47,304.20,306.39,306.65,303.46,301.99,302.45,306.33,307.58,300.85,294.66,276.83,281.33,287.34,,,,,289.50,306.38,312.43,310.84,317.64,327.10,329.15,327.28,329.69,324.86,327.07,324.08,323.37,319.80,315.97,317.58,321.59,321.37,325.01,326.88,329.82,333.54,331.14,342.34,337.46,331.33,349.62,310.67,310.27,,L7
2003-08-12 22:09:11+00:00,322.47,304.20,306.39,306.65,303.46,301.99,302.45,306.33,307.58,300.85,294.66,276.83,283.82,297.62,322.92,319.21,318.57,310.38,300.09,306.57,302.81,314.71,328.78,332.83,334.96,329.42,334.29,330.79,330.95,330.41,331.52,321.93,320.26,321.81,323.18,322.15,326.34,326.88,329.82,333.54,331.14,342.34,337.46,331.33,349.62,310.67,310.27,,L7
2003-08-13 21:51:32+00:00,340.45,310.81,315.52,313.58,310.19,308.01,312.70,308.81,314.94,306.00,303.68,293.34,291.43,302.57,323.12,320.85,317.24,307.98,303.15,303.82,298.43,316.32,332.81,335.18,337.65,331.80,336.85,334.43,333.74,333.76,335.35,323.66,323.74,323.90,324.43,323.26,327.13,329.60,333.52,338.76,334.79,344.01,339.01,335.03,347.64,326.25,327.02,347.57,L5
2003-08-29 21:51:49+00:00,343.02,311.37,316.72,313.68,311.79,310.01,314.46,310.72,312.50,303.60,303.94,300.92,299.04,308.61,321.29,316.27,315.83,311.32,303.01,304.31,300.74,315.65,333.02,334.51,337.96,330.66,334.86,336.70,333.84,333.31,334.16,324.31,324.80,324.03,322.61,323.69,327.86,331.85,335.68,339.78,335.32,339.34,334.72,336.23,350.14,333.81,334.54,348.48,L5
2003-10-07 21:58:35+00:00,359.58,315.44,321.57,318.77,318.55,318.39,317.02,313.82,314.31,308.19,307.35,305.51,303.28,310.77,321.75,316.55,317.28,313.62,310.73,308.81,302.48,320.06,336.96,336.81,341.75,331.54,337.47,340.62,335.32,334.17,334.55,325.26,326.01,325.94,322.23,323.68,328.25,334.16,337.19,338.58,337.27,342.05,338.65,336.00,348.52,335.70,336.34,346.93,L5
2003-10-15 22:08:58+00:00,359.58,315.44,321.57,318.77,318.55,318.39,317.02,313.82,314.31,308.19,307.35,305.51,303.28,310.77,321.75,314.72,315.17,313.62,310.73,308.81,302.48,320.06,336.96,336.81,341.75,331.54,337.47,340.62,335.32,334.17,334.55,325.26,326.01,325.94,322.23,323.68,328.25,334.16,337.19,338.58,337.27,342.05,338.65,336.00,348.52,335.70,334.34,342.93,L7
2003-11-17 21:52:57+00:00,352.30,314.70,319.15,316.73,316.66,317.82,315.68,312.70,313.08,308.19,307.27,305.38,303.97,310.00,319.31,314.16,314.01,312.60,311.55,310.30,305.96,320.38,334.06,333.95,337.76,329.52,334.74,337.97,332.87,332.22,331.56,322.99,322.84,323.63,321.93,323.13,327.71,332.16,336.21,337.17,335.43,339.43,336.75,335.78,343.94,334.48,333.06,340.85,L5
2003-12-27 22:03:30+00:00,352.46,313.44,316.42,313.38,313.71,314.90,313.90,311.16,309.94,303.59,304.14,303.04,301.62,306.35,316.64,314.16,314.01,312.60,311.55,310.30,305.96,320.38,334.06,333.95,334.07,327.15,331.91,335.23,331.09,330.59,328.98,321.37,321.75,321.71,321.49,322.13,325.98,330.09,333.87,334.20,332.68,334.80,333.38,333.18,339.01,330.78,330.25,336.67,L7
2004-01-12 22:03:31+00:00,352.46,313.44,316.42,313.38,313.71,314.90,313.90,311.16,309.94,303.59,304.14,303.04,301.62,306.35,316.64,314.16,314.01,312.60,311.55,310.30,308.65,320.87,333.88,333.82,334.27,328.15,331.81,335.73,331.22,330.71,329.73,322.66,321.87,322.42,322.14,323.45,326.58,330.28,333.56,333.42,332.27,334.20,333.30,333.18,339.01,330.78,330.25,336.67,L7
2004-03-31 21:59:59+00:00,351.60,315.15,313.92,310.43,312.76,314.08,313.67,311.45,307.07,303.68,303.04,306.56,304.81,304.77,312.07,311.89,312.50,313.48,316.88,317.45,318.91,323.28,327.92,329.69,329.79,329.11,329.53,331.30,324.52,325.67,322.66,320.11,316.71,318.55,319.66,320.16,321.63,325.19,329.11,328.37,330.63,331.77,331.53,331.01,331.04,326.49,325.65,330.64,L5
2004-04-24 22:09:55+00:00,350.39,317.79,315.78,311.95,313.99,313.68,314.26,311.87,308.39,302.96,301.90,306.05,303.14,303.27,311.19,313.11,315.82,313.09,317.22,313.96,318.76,321.54,326.10,327.49,326.15,325.62,325.79,328.82,322.38,324.62,320.95,317.36,313.81,315.22,318.28,317.64,318.50,323.33,328.79,327.54,326.23,326.46,327.84,328.94,331.42,325.34,321.41,328.20,L7
2004-04-25 21:54:35+00:00,353.39,319.41,317.31,314.94,316.05,315.14,314.89,311.96,309.28,303.11,302.26,305.14,303.77,303.38,310.67,309.00,311.02,311.85,317.60,313.94,318.72,321.83,326.15,328.00,327.73,328.16,327.75,329.74,324.03,325.15,319.76,315.57,312.90,314.51,314.92,312.40,315.65,323.15,329.28,326.39,325.03,324.49,327.12,329.02,331.05,325.33,322.49,328.19,L5
2004-05-18 22:01:26+00:00,337.73,320.15,321.97,318.37,319.31,317.17,317.50,316.99,311.94,305.92,303.27,305.34,305.89,304.86,311.81,309.01,310.26,312.13,317.93,318.65,321.96,323.54,327.81,330.88,328.23,330.82,329.52,330.67,325.36,324.84,322.18,317.02,310.62,312.93,312.84,310.14,313.98,322.87,331.92,327.63,324.47,322.43,327.13,329.61,330.92,324.88,324.53,328.93,L5
2004-05-26 22:09:57+00:00,326.98,317.55,321.57,318.37,320.38,317.17,317.50,316.99,311.94,305.92,303.27,305.34,305.89,304.86,311.81,309.01,310.26,312.13,317.93,318.65,321.96,323.54,327.81,330.88,328.23,330.82,329.52,330.67,322.32,322.48,318.92,313.96,306.91,309.60,310.52,307.36,309.35,320.44,331.31,328.92,324.47,314.10,319.44,321.50,325.61,319.36,322.25,327.48,L7
2004-06-11 22:09:50+00:00,326.98,317.55,321.57,318.37,320.38,317.17,317.50,316.99,311.94,305.92,303.27,305.34,305.89,304.86,311.81,309.01,310.26,307.35,317.93,305.40,309.22,323.54,323.60,325.68,324.88,325.22,325.76,327.02,320.16,319.86,315.89,311.52,304.93,307.53,309.22,305.83,305.94,317.72,326.89,321.91,324.47,314.10,319.44,321.50,325.61,319.36,322.25,327.48,L7
2004-06-12 21:55:59+00:00,319.18,308.24,322.65,318.37,320.38,317.17,317.50,316.99,311.94,305.92,303.27,305.34,305.89,304.86,311.81,309.01,310.26,300.23,307.96,297.79,306.69,323.00,323.00,326.26,325.92,321.66,323.54,326.29,318.37,319.07,312.94,308.80,302.83,305.62,307.66,304.02,304.74,319.22,326.11,315.18,324.47,307.43,312.82,315.04,321.81,314.62,321.68,326.01,L5
2004-06-27 22:09:48+00:00,307.69,300.30,325.97,323.81,324.66,321.38,320.63,320.38,316.36,312.26,306.97,308.85,310.49,309.96,313.93,309.01,310.26,294.93,300.26,297.79,306.69,323.00,323.00,326.26,327.64,323.12,324.97,327.54,318.08,318.81,312.86,308.39,301.06,304.96,306.07,302.28,303.20,319.16,322.38,309.53,325.58,300.13,306.72,309.97,318.17,312.25,320.71,324.52,L7
2004-07-06 22:03:36+00:00,307.69,300.30,325.97,323.81,319.83,317.91,320.63,320.38,316.36,312.26,306.97,308.85,310.49,309.96,313.93,309.01,310.26,294.93,293.76,288.36,297.12,323.00,323.00,326.26,327.64,318.28,320.64,322.40,314.07,315.76,309.76,305.43,298.58,302.59,304.59,300.12,300.31,319.16,318.23,304.68,325.58,300.13,306.72,309.97,318.17,312.25,319.44,322.16,L7
2004-07-21 22:03:15+00:00,302.17,293.65,325.97,323.81,319.83,317.91,320.63,320.38,316.36,312.26,306.97,309.23,310.27,309.49,306.83,308.75,310.26,296.05,295.48,289.73,288.38,317.73,321.01,323.64,323.57,312.49,315.41,319.16,311.49,313.51,306.15,297.26,295.13,298.62,299.33,293.82,293.03,317.41,315.37,302.01,324.52,295.69,302.98,309.97,318.17,307.91,319.44,322.20,L5
2004-07-29 22:09:38+00:00,302.17,293.65,325.97,323.81,319.83,317.91,320.63,320.38,316.36,309.69,310.03,311.76,312.12,310.78,307.20,309.09,310.35,298.96,298.39,291.01,287.02,313.41,319.85,324.33,324.37,311.80,316.24,319.24,313.10,314.67,306.15,297.26,295.24,298.89,299.47,295.18,293.03,317.41,315.37,302.01,324.52,295.69,302.98,309.97,318.17,307.91,319.44,322.20,L7
2004-07-30 21:57:15+00:00,297.70,296.07,325.56,322.73,319.17,317.18,319.81,318.99,315.65,310.29,311.54,313.44,315.06,312.42,308.29,308.47,309.97,300.47,300.53,292.46,285.33,311.02,320.39,326.11,325.44,312.69,317.61,320.69,314.01,317.06,308.60,299.17,295.80,299.78,299.95,296.70,296.49,317.92,315.69,303.07,325.15,299.62,306.80,313.93,319.58,308.11,319.12,322.82,L5
2004-08-15 21:57:37+00:00,302.87,299.08,323.66,322.73,319.17,317.18,319.81,318.99,315.65,310.29,311.54,313.44,316.88,313.28,309.62,309.12,309.97,300.47,300.53,292.46,285.33,311.02,320.39,326.11,325.44,312.69,317.61,320.69,314.01,317.06,308.60,299.17,295.80,299.78,299.95,296.70,296.49,317.92,315.69,303.07,325.15,299.62,306.80,313.93,319.58,308.11,319.12,322.82,L5
2004-09-08 22:03:17+00:00,306.99,298.90,320.85,319.73,316.95,315.31,318.46,317.32,314.47,308.56,309.66,312.50,315.96,313.23,310.31,310.49,309.96,300.83,300.89,293.97,288.05,310.50,318.16,324.97,325.79,314.48,319.02,320.95,313.42,316.59,309.32,300.50,297.19,301.77,299.95,296.70,296.49,317.92,315.69,303.07,325.15,304.23,309.29,315.56,319.42,308.69,319.06,322.59,L7
2004-09-24 22:03:12+00:00,307.57,298.85,318.86,316.98,315.00,312.69,314.71,314.11,312.41,307.36,308.28,310.90,314.22,311.54,309.72,309.93,309.05,300.95,300.89,295.14,289.74,310.50,318.16,324.97,325.79,314.48,319.02,320.95,313.42,316.59,309.02,300.70,297.85,302.60,301.57,298.50,297.58,316.68,315.20,303.80,323.69,304.46,308.84,315.03,318.51,308.47,317.62,321.64,L7
2004-10-01 22:09:21+00:00,307.46,297.94,317.48,314.39,312.26,312.35,314.73,314.62,313.46,307.84,309.59,310.91,315.35,311.81,309.43,309.76,308.41,300.00,299.56,293.48,287.29,309.20,317.49,324.74,325.04,312.20,317.13,317.36,313.33,315.68,308.02,300.23,298.02,302.85,302.19,299.09,298.49,317.08,314.83,303.19,322.20,302.76,308.33,315.36,316.64,307.11,316.83,320.87,L7
2004-10-17 22:09:26+00:00,307.46,297.94,317.48,314.39,312.26,312.35,314.73,314.62,313.46,307.84,309.59,310.91,315.35,311.87,309.81,310.02,309.06,301.32,299.97,295.19,290.01,310.54,317.87,323.84,322.38,313.42,318.06,316.73,311.76,313.73,307.05,301.32,299.66,303.86,303.19,300.89,301.17,319.27,314.83,303.19,322.20,302.76,308.33,315.36,316.64,307.11,316.83,320.87,L7
2004-10-18 21:59:11+00:00,310.62,299.36,317.10,314.48,310.93,311.88,314.82,314.35,312.03,307.18,309.63,310.78,314.96,312.18,310.60,310.43,310.16,302.46,300.98,296.84,292.94,313.08,318.53,322.54,322.00,314.72,319.29,317.82,313.03,314.62,308.24,303.27,301.60,305.69,305.18,303.30,303.68,320.58,316.07,305.18,323.47,304.75,309.83,316.52,317.71,308.08,316.80,320.83,L5
