dates,nzd0233-0000,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0023,nzd0233-0024,satname
2004-05-22 21:34:26+00:00,,,,,,364.38,377.20,,,,,,,,,,,,,,352.85,384.78,386.39,,,L5
2004-06-06 21:48:56+00:00,385.48,,,,,,,,354.29,352.66,351.63,356.73,353.72,355.84,358.44,356.74,359.77,351.40,,,,,,,,L7
2004-06-07 21:34:54+00:00,387.28,373.29,360.96,358.26,359.36,,,,,,,,,,,,,,,,,,,,,L5
2004-06-22 21:48:52+00:00,399.61,382.96,380.64,378.31,378.53,378.20,376.25,375.95,375.33,371.74,,,,,,,381.10,367.45,364.25,360.89,,366.26,364.44,,,L7
2004-06-23 21:35:22+00:00,387.71,377.89,372.41,355.84,359.88,359.35,355.79,351.23,348.31,349.69,351.08,355.31,355.30,354.19,356.37,360.27,358.57,350.39,344.59,,,351.09,346.95,,,L5
2004-06-30 21:41:46+00:00,373.28,360.66,347.85,344.50,343.89,348.18,349.72,337.55,328.78,331.67,328.03,335.03,334.20,333.55,336.86,346.00,342.78,337.07,326.85,,,338.21,327.50,,,L5
2004-07-25 21:36:14+00:00,390.59,381.10,367.91,,,,,,,,,,,,,,,,,,,,,,,L5
2004-08-02 21:42:28+00:00,,,366.31,367.92,363.61,365.71,362.84,358.20,354.45,358.30,357.48,358.65,359.98,365.43,,,,,348.66,347.41,,357.36,359.58,350.24,252.10,L7
2004-08-25 21:48:37+00:00,380.69,370.08,363.11,364.38,368.80,367.16,367.82,363.52,360.83,362.23,,,,,,,367.85,360.21,354.33,353.64,354.33,360.71,360.15,349.50,,L7
2004-08-26 21:36:59+00:00,382.61,373.28,366.71,363.84,357.15,357.98,356.63,355.39,352.17,354.71,352.60,355.93,361.42,359.52,358.61,363.77,368.99,360.76,356.64,345.77,346.13,352.67,351.63,345.40,289.77,L5
2004-09-03 21:42:23+00:00,,,,,,,358.77,351.73,350.61,351.30,356.02,354.76,351.12,354.80,355.99,359.33,358.30,,,,,356.10,357.03,353.41,314.68,L7
2004-09-18 21:43:46+00:00,374.51,366.53,348.74,348.81,346.81,353.50,346.43,343.32,339.32,342.58,343.22,344.23,344.51,349.35,345.46,346.75,346.63,341.13,335.62,334.69,334.51,349.56,342.16,348.44,335.36,L5
2004-09-19 21:42:17+00:00,378.04,370.35,359.39,361.23,360.38,362.36,359.93,355.14,357.13,355.54,357.04,357.23,,,,,,352.89,346.96,346.73,348.66,356.45,360.64,354.93,344.74,L7
2004-10-04 21:44:07+00:00,,,,,,329.09,329.28,320.71,318.06,316.24,323.49,329.16,326.38,330.40,329.24,330.41,332.54,320.74,315.39,314.25,316.08,331.60,330.69,332.18,331.30,L5
2004-10-13 21:38:08+00:00,364.75,359.79,351.35,348.90,348.30,352.47,352.43,342.33,336.92,338.36,339.79,340.92,343.82,341.18,343.75,347.36,348.57,341.85,338.16,342.69,344.08,359.73,351.52,348.85,338.51,L5
2004-10-20 21:44:28+00:00,372.20,360.65,354.43,355.04,355.86,357.32,353.08,351.85,350.51,348.73,352.72,352.85,356.11,355.60,357.68,360.92,365.55,351.81,346.13,347.71,348.12,359.47,358.37,365.74,366.95,L5
2004-11-06 21:42:35+00:00,368.77,358.01,,,,,,348.53,346.13,348.19,346.58,347.62,347.02,347.97,352.84,356.65,356.01,348.24,,,,,359.76,361.16,360.51,L7
2004-11-29 21:48:57+00:00,,,350.23,347.17,340.65,347.77,343.54,340.78,339.29,338.53,340.51,358.52,,,,,,,349.13,349.86,,365.90,367.72,361.95,359.75,L7
2004-12-07 21:45:24+00:00,374.40,370.35,364.92,359.29,344.77,346.05,343.81,342.57,340.17,341.85,339.53,347.22,360.37,360.94,359.89,364.69,363.35,356.62,359.37,343.32,340.30,349.84,352.17,349.20,357.12,L5
2004-12-23 21:45:40+00:00,344.76,347.10,337.53,341.50,339.06,322.38,321.88,320.03,314.69,317.13,320.17,323.04,323.48,328.40,343.77,345.14,349.53,341.06,339.33,343.47,335.14,334.58,330.72,334.81,332.86,L5
2005-01-16 21:49:15+00:00,365.28,361.22,353.77,356.06,354.53,,,,,,,349.28,348.80,350.64,352.34,356.62,,352.26,351.08,354.30,358.56,,,,,L7
2005-02-18 21:40:18+00:00,349.53,356.35,348.63,349.28,341.66,339.80,342.86,346.13,345.97,344.26,349.63,354.35,353.85,353.71,351.07,354.81,351.91,347.84,344.58,351.09,348.52,361.09,361.62,356.34,349.02,L5
2005-03-30 21:43:20+00:00,,,362.76,359.18,353.87,354.30,352.59,351.47,348.84,353.01,356.35,361.06,359.74,366.76,,,,,350.07,353.85,352.43,360.24,358.47,355.11,327.14,L7
2005-04-06 21:49:28+00:00,,,,,358.39,356.31,356.22,356.17,358.91,359.27,361.10,365.48,364.27,368.50,,,,,,357.12,357.06,364.39,357.22,358.74,352.17,L7
2005-04-15 21:43:13+00:00,,,,,,,352.93,352.82,351.37,352.58,359.31,359.20,359.52,361.44,361.81,366.35,,,,,,360.85,358.61,356.78,320.22,L7
2005-04-22 21:49:23+00:00,,,,,,,360.97,357.36,359.11,357.90,360.26,366.68,363.54,364.41,366.66,366.17,,,,,,362.35,357.48,356.64,341.11,L7
2005-05-01 21:43:15+00:00,,,,,,349.19,347.13,361.00,357.89,398.73,366.48,356.91,352.07,353.10,356.45,360.75,,,,,358.11,,,,,L7
2005-05-08 21:49:28+00:00,,,,,,360.21,359.52,357.22,355.89,360.66,363.73,365.68,366.34,370.49,369.81,,,,,,,365.56,360.38,359.72,,L7
2005-05-09 21:40:56+00:00,389.73,383.10,377.62,371.40,374.94,360.22,359.20,355.11,353.73,360.73,357.46,367.24,367.50,372.67,374.37,373.75,377.21,368.14,360.14,363.78,352.64,360.23,359.48,356.09,,L5
2005-05-24 21:49:26+00:00,386.31,373.09,368.92,366.13,363.75,366.27,,,,,,,364.38,364.51,364.13,365.92,365.02,353.88,352.10,354.04,352.19,,,,,L7
2005-06-01 21:47:18+00:00,371.96,361.90,353.01,354.30,345.26,350.15,348.37,341.87,339.18,339.72,341.23,344.31,344.05,346.41,346.61,348.60,348.55,338.37,336.74,340.42,,349.59,337.13,,,L5
2005-06-02 21:43:12+00:00,,358.64,347.46,344.10,343.84,342.43,341.14,339.52,340.27,338.07,341.81,342.07,343.65,,,,,,332.22,337.22,335.74,342.42,337.83,,,L7
2005-06-09 21:49:20+00:00,,,,,,,,355.06,352.65,358.68,357.54,360.94,359.87,362.89,364.30,363.46,365.95,,,,,,355.23,,,L7
2005-06-10 21:41:12+00:00,389.27,376.34,380.53,366.95,368.20,364.79,358.45,355.08,353.45,355.24,361.21,363.96,365.93,367.30,372.83,374.79,370.08,365.62,360.77,365.58,,364.40,358.27,,,L5
2005-06-26 21:41:16+00:00,376.81,366.73,356.89,354.10,353.15,356.43,357.46,353.87,354.70,354.43,356.05,,,,,,,,,,,,,,,L5
2005-07-12 21:41:23+00:00,375.89,363.20,355.08,352.53,349.58,353.10,350.21,349.98,338.40,341.78,342.49,350.38,344.70,346.81,348.45,355.09,349.77,341.12,341.53,340.61,,343.79,342.00,,,L5
2005-07-19 21:47:39+00:00,,368.16,351.14,355.57,354.09,350.74,352.74,348.67,342.36,,,,,,,,,,,,,,,,,L5
2005-08-05 21:43:03+00:00,381.25,371.86,369.05,364.84,363.59,363.73,363.55,362.72,359.51,,,,,,364.64,368.62,368.39,357.55,356.87,359.31,,367.13,359.66,352.40,,L7
2005-08-12 21:49:11+00:00,,,,,,,,,,,,,,,,,,,,,,,350.63,346.66,295.29,L7
2005-08-13 21:41:41+00:00,376.22,357.39,353.98,351.78,348.11,352.22,351.32,348.20,348.85,351.93,351.82,357.85,361.41,360.62,359.64,362.19,361.18,348.84,347.85,351.87,350.65,352.38,347.57,347.80,293.16,L5
2005-08-21 21:42:57+00:00,361.66,346.85,344.70,343.98,,,,,,,338.96,341.73,344.14,344.71,344.53,349.55,347.20,342.61,340.47,346.87,,,,,316.19,L7
2005-08-28 21:49:05+00:00,381.49,376.19,367.62,365.03,367.21,367.28,367.77,368.59,365.74,364.14,370.07,,,,,,,360.96,360.82,359.73,361.21,367.95,360.75,360.65,341.25,L7
2005-08-29 21:41:46+00:00,382.71,377.31,375.17,368.89,371.73,370.13,373.83,374.19,368.45,368.98,364.17,358.20,361.95,359.49,365.18,363.16,370.31,356.29,363.48,368.09,364.50,368.62,363.89,362.12,313.09,L5
2005-09-22 21:42:44+00:00,375.12,365.40,360.49,372.46,,,,,,,,,,,,,,,,,,,,353.70,346.08,L7
2005-09-29 21:48:55+00:00,,,,,,,358.85,353.88,351.39,354.48,356.60,361.47,361.72,360.21,360.13,365.68,,,,,,354.65,360.83,365.16,359.34,L7
2005-10-08 21:42:41+00:00,,,,,,343.50,343.55,340.09,339.58,339.33,343.32,347.05,346.09,349.71,349.39,351.70,,,,,341.05,,,,,L7
2005-10-24 21:42:55+00:00,380.17,366.65,356.92,,,,,,351.95,352.40,351.21,358.11,357.11,356.90,361.08,361.83,361.27,355.24,351.27,,,,,355.28,356.70,L7
2005-10-31 21:49:11+00:00,360.92,360.70,353.82,358.29,355.09,354.69,355.90,358.19,,,,,,,355.92,359.05,358.36,352.13,350.85,354.35,353.42,358.87,358.68,,,L7
2005-11-08 21:48:04+00:00,372.42,363.94,359.39,362.27,361.60,361.13,359.73,359.72,361.53,360.07,364.75,370.18,364.96,369.07,368.07,370.85,361.37,355.67,352.37,355.86,353.80,360.09,365.51,368.88,370.05,L5
2005-11-24 21:48:28+00:00,364.01,360.34,355.80,360.06,353.11,343.95,341.77,339.61,337.99,340.63,341.15,343.08,344.57,355.77,355.77,360.29,359.52,354.85,352.17,353.39,340.75,344.30,341.22,344.95,340.89,L5
2005-12-18 21:49:28+00:00,367.38,361.23,355.96,355.80,354.94,357.65,357.03,,,,,,,358.62,356.62,358.70,357.05,356.19,352.52,357.50,,341.94,,,,L7
2006-02-04 21:49:52+00:00,373.30,365.97,357.32,362.56,361.59,366.35,,,,,,,,,,,,,,,,,,,,L7
2006-02-05 21:44:00+00:00,365.01,356.01,343.04,344.68,343.47,347.40,348.41,349.07,345.64,345.33,344.83,350.05,349.83,347.42,351.39,360.01,361.36,350.57,352.40,356.80,354.26,361.79,356.71,359.48,345.89,L5
2006-02-12 21:50:20+00:00,365.62,352.68,348.40,350.95,349.27,352.50,347.11,349.06,346.41,352.64,351.37,352.50,357.29,353.66,352.32,354.55,353.37,345.31,345.11,350.73,354.20,358.38,357.46,356.85,340.41,L5
2006-02-28 21:50:40+00:00,364.77,354.79,343.53,347.48,345.69,348.20,349.32,346.67,344.61,344.81,350.24,353.61,354.75,353.52,354.99,357.58,355.54,347.34,345.60,347.57,344.20,355.39,359.07,355.17,328.28,L5
2006-03-08 21:49:57+00:00,,,,,,,,,,380.45,,,,,,,,,,,,,,,,L7
2006-03-24 21:49:56+00:00,375.05,363.73,,,,,,,,356.42,358.99,366.66,375.08,360.01,362.63,365.34,368.09,359.68,359.01,,,,,,337.16,L7
2006-04-02 21:43:44+00:00,,368.95,358.47,358.24,358.30,358.91,355.36,358.18,358.14,357.35,360.73,365.49,369.67,,,,,,355.42,357.89,359.98,366.62,364.79,357.80,319.28,L7
2006-04-18 21:43:39+00:00,374.45,366.34,355.28,360.31,359.28,354.47,355.77,357.16,354.95,,,,,,362.41,366.47,364.94,357.53,356.62,357.31,357.94,365.48,359.45,,,L7
2006-04-25 21:49:52+00:00,367.51,359.08,347.08,346.87,346.24,348.04,346.19,,,,,,,344.14,343.44,346.66,348.06,339.08,346.00,334.67,330.83,340.29,,,,L7
