dates,nzd0573-0000,nzd0573-0001,nzd0573-0002,nzd0573-0003,nzd0573-0004,nzd0573-0005,nzd0573-0006,nzd0573-0007,nzd0573-0008,nzd0573-0009,nzd0573-0010,nzd0573-0011,nzd0573-0012,nzd0573-0013,nzd0573-0014,nzd0573-0015,nzd0573-0016,nzd0573-0017,nzd0573-0018,nzd0573-0019,nzd0573-0020,nzd0573-0021,nzd0573-0022,nzd0573-0023,nzd0573-0024,satname
2001-06-21 21:56:41+00:00,229.56,224.04,244.51,253.30,239.33,247.05,,243.85,244.82,245.37,244.76,236.16,231.11,237.50,241.95,238.62,250.13,241.01,232.53,226.77,,263.97,270.49,339.29,339.68,L7
2001-06-28 22:02:45+00:00,260.34,249.46,273.18,249.31,255.03,,,,,,,282.68,,,,266.94,262.44,263.41,252.00,245.14,,,,,,L7
2001-07-07 21:56:36+00:00,243.16,238.48,241.30,238.57,236.18,,,,,,249.64,246.29,,,242.36,249.72,250.39,251.30,245.44,239.88,240.89,252.63,268.61,310.04,311.76,L7
2001-07-14 22:02:45+00:00,246.70,246.26,256.25,250.42,244.38,,,,,,280.77,255.37,244.16,265.12,269.14,252.24,252.48,259.80,249.53,,,,,,,L7
2001-08-08 21:56:12+00:00,238.94,240.23,241.66,235.39,234.64,237.43,241.09,243.10,,,239.88,237.11,236.89,239.80,245.92,244.92,251.17,249.90,245.34,238.09,240.07,238.88,242.90,,,L7
2001-08-15 22:02:14+00:00,239.29,236.65,243.34,236.01,237.75,247.07,237.71,239.82,233.74,234.83,235.27,233.09,236.39,241.76,246.79,252.25,250.21,246.66,243.80,235.35,238.78,227.59,234.15,,,L7
2001-08-31 22:01:41+00:00,236.63,234.18,237.73,234.76,238.72,237.37,239.34,231.35,222.28,225.87,226.32,226.69,225.87,238.63,237.88,241.46,249.05,251.22,242.19,237.10,236.78,244.63,253.33,298.08,296.43,L7
2001-09-25 21:55:40+00:00,226.08,222.16,230.43,224.29,226.89,229.99,240.17,231.42,232.19,229.87,236.37,230.78,227.71,237.13,233.65,238.78,238.96,240.27,228.83,223.73,216.24,270.80,276.09,352.73,356.23,L7
2001-10-02 22:01:16+00:00,234.28,232.04,233.57,232.41,229.30,233.59,243.89,234.38,233.01,232.83,236.51,226.93,227.92,234.28,233.75,238.57,242.61,245.74,233.46,236.92,242.75,254.76,275.41,328.18,330.37,L7
2001-10-11 21:55:21+00:00,225.68,226.49,228.32,226.28,226.75,233.37,243.27,233.69,232.05,230.88,233.94,227.04,228.30,234.81,235.80,236.40,239.71,241.17,234.20,227.57,223.87,275.06,277.54,346.26,335.35,L7
2001-11-03 22:01:22+00:00,221.17,218.62,222.80,220.49,222.05,223.68,229.62,222.41,224.62,220.25,221.37,218.12,216.29,224.01,223.24,230.85,232.45,236.37,226.86,228.23,232.22,241.94,258.23,309.26,308.74,L7
2001-12-30 21:55:49+00:00,233.70,230.38,234.17,229.96,229.98,233.07,239.62,233.67,228.71,232.90,234.55,226.77,225.65,235.37,234.19,241.64,238.38,241.98,232.10,231.93,232.16,255.82,283.12,335.43,340.79,L7
2002-01-22 22:01:52+00:00,228.50,226.27,230.10,227.21,226.97,230.58,,228.56,228.45,226.82,236.48,225.50,225.12,234.10,235.77,230.81,232.75,240.48,230.88,224.16,219.75,290.49,285.32,351.72,351.01,L7
2002-01-31 21:56:02+00:00,234.32,232.27,233.71,234.55,232.04,236.97,240.09,232.78,226.58,230.26,228.82,225.41,224.91,229.49,230.79,235.86,239.52,241.92,239.58,233.05,236.61,250.53,261.41,,295.08,L7
2002-03-04 21:56:09+00:00,228.91,229.13,229.44,225.47,227.41,230.63,238.96,231.73,230.00,229.61,228.92,226.55,225.33,231.49,231.75,234.75,237.06,242.25,235.04,226.16,225.66,262.65,266.46,349.34,309.00,L7
2002-03-11 22:01:55+00:00,233.21,229.23,235.11,230.61,232.17,236.76,236.53,233.31,226.63,231.39,228.97,225.63,226.05,230.65,236.93,235.71,240.25,242.36,236.53,233.25,235.23,249.97,266.44,,313.05,L7
2002-03-27 22:01:49+00:00,240.02,232.46,236.02,234.59,232.75,239.45,245.64,237.99,232.57,237.25,235.28,229.36,230.82,236.99,239.72,243.90,247.43,246.08,235.05,237.10,243.31,266.14,288.83,351.65,352.83,L7
2002-05-07 21:56:03+00:00,236.16,234.58,237.74,234.74,235.50,241.41,244.47,245.89,237.33,,239.53,241.88,237.32,246.27,245.59,250.67,250.52,257.73,248.47,235.49,237.16,235.10,238.78,,,L7
2002-05-14 22:02:07+00:00,241.06,236.51,239.90,236.25,239.62,238.81,249.97,,,,242.50,238.49,,248.67,247.24,246.14,250.12,250.40,247.98,243.77,239.49,261.59,275.19,314.23,318.21,L7
2002-05-30 22:02:01+00:00,242.92,241.64,243.30,239.31,240.62,241.87,248.50,,,,243.48,241.13,236.01,245.52,246.65,251.20,251.03,255.83,251.65,245.03,243.16,238.77,241.69,,258.82,L7
2002-07-17 22:01:44+00:00,285.25,278.00,296.21,284.14,287.78,,,,,,,,,,,,,,,,,,,,,L7
2002-08-02 22:01:37+00:00,250.64,245.89,261.03,247.98,250.78,,,253.15,,,,256.91,256.22,,271.54,254.15,253.23,261.13,250.74,245.74,,,,,,L7
2002-08-18 22:01:33+00:00,234.92,232.44,234.87,232.68,231.58,237.35,244.60,242.36,234.11,237.14,234.27,237.23,235.20,242.35,245.05,245.17,247.91,247.62,241.84,234.72,234.99,230.49,231.07,,240.29,L7
2002-08-27 21:55:12+00:00,236.08,238.46,238.23,236.12,237.37,241.94,245.48,241.32,238.53,239.53,242.35,240.72,239.76,247.05,243.17,241.61,243.81,245.47,241.45,234.84,237.51,234.05,240.67,,263.28,L7
2002-09-03 22:01:00+00:00,235.77,229.93,231.82,230.30,231.73,234.96,240.57,235.92,232.30,232.94,232.06,230.07,229.67,236.55,237.47,239.73,239.19,244.71,236.69,234.94,230.25,236.43,234.49,,249.66,L7
2002-09-12 21:55:07+00:00,237.71,234.45,240.56,237.61,235.98,244.76,,244.65,242.54,244.02,245.57,237.29,233.78,242.67,243.08,246.49,241.93,250.62,243.86,237.02,,,,376.42,383.78,L7
2002-10-05 22:01:07+00:00,237.02,225.51,230.87,228.74,228.38,233.81,239.56,234.97,228.78,234.41,229.41,221.55,223.33,229.43,233.59,235.65,240.76,241.46,232.37,234.05,239.02,261.32,,337.90,344.04,L7
2002-10-14 21:54:55+00:00,232.72,228.63,234.04,229.01,230.19,234.76,244.27,239.84,236.44,234.84,234.38,237.24,232.29,241.32,238.48,242.96,242.31,247.81,234.54,228.06,229.37,231.27,235.98,354.79,368.93,L7
2002-10-30 21:55:01+00:00,227.28,228.99,229.66,226.86,228.63,236.33,251.08,234.96,232.99,234.15,235.58,231.10,230.95,237.69,233.52,233.33,234.25,237.12,230.96,224.09,224.17,252.93,245.10,354.36,360.06,L7
2002-11-15 21:55:12+00:00,220.14,219.16,222.37,221.07,223.93,224.30,228.94,226.36,224.23,222.93,222.40,222.63,220.33,232.57,231.42,246.76,237.37,235.74,227.21,227.48,221.46,222.52,219.95,,,L7
2002-11-22 22:01:33+00:00,224.77,217.97,219.68,219.54,217.95,224.19,227.09,223.75,219.94,219.10,218.60,214.46,214.74,220.75,225.14,224.20,231.96,235.42,228.72,227.28,229.63,239.47,254.28,,,L7
2003-01-18 21:55:42+00:00,231.41,227.17,232.49,229.88,227.91,232.53,241.35,234.63,230.99,232.33,233.28,227.75,229.14,236.24,239.35,237.16,239.44,240.40,232.53,231.67,237.08,258.00,276.68,329.93,335.19,L7
2003-02-26 22:01:40+00:00,232.95,231.59,233.47,231.72,233.44,234.01,240.08,231.54,230.61,228.20,225.42,225.56,222.65,228.22,228.44,236.50,238.61,245.82,235.34,231.44,230.62,226.66,230.98,,,L7
2003-03-07 21:55:58+00:00,234.73,233.61,235.26,229.27,234.15,235.25,241.42,236.12,235.26,234.52,235.68,232.14,232.38,240.13,238.43,245.97,244.21,242.34,236.72,236.38,234.70,236.03,236.46,,,L7
2003-03-14 22:01:44+00:00,228.23,227.21,230.61,228.66,232.63,231.49,234.09,229.19,228.68,226.48,227.83,227.62,224.64,233.79,233.04,239.56,240.23,243.25,232.98,229.89,232.87,232.49,236.30,,,L7
2003-03-23 21:55:52+00:00,234.21,230.19,236.37,232.93,233.67,237.59,251.20,240.33,239.78,236.45,239.19,234.90,230.11,235.76,235.46,238.65,241.93,241.70,236.44,232.83,230.64,,266.51,385.13,384.74,L7
2003-04-08 21:55:59+00:00,234.35,232.23,236.13,233.42,231.82,233.17,238.44,235.06,233.78,234.04,236.01,232.36,230.45,240.01,238.06,242.55,242.89,249.00,242.39,239.92,238.82,232.49,229.01,360.22,359.05,L7
2003-04-15 22:02:09+00:00,241.13,232.84,240.32,237.89,234.56,239.14,245.33,239.94,234.88,237.61,237.66,227.16,232.29,240.73,238.19,243.98,248.21,249.64,239.09,238.99,244.55,266.83,,345.09,353.96,L7
2003-04-24 21:55:58+00:00,230.04,226.55,234.18,229.02,230.23,232.93,,,,,236.06,226.05,224.31,231.52,233.08,235.66,239.05,239.91,231.81,227.17,223.44,224.19,216.40,346.70,351.83,L7
2003-05-26 21:55:55+00:00,,,,,,,,,,239.27,238.76,238.51,232.42,236.70,233.09,246.59,240.94,,,232.71,230.24,236.20,274.46,,,L7
2003-07-20 22:01:56+00:00,243.86,242.19,259.12,,,,,248.78,244.97,245.90,255.97,246.54,241.88,250.04,253.34,250.26,247.11,254.63,247.41,241.09,,,,,,L7
2003-07-29 21:55:41+00:00,241.57,239.27,240.02,,,,,,,,,239.07,233.84,243.11,245.10,248.44,250.10,252.42,245.42,243.78,248.58,261.72,284.32,,,L7
2003-08-13 21:49:56+00:00,248.73,244.14,246.20,246.83,242.83,246.91,256.98,248.74,250.96,248.97,249.86,242.86,239.07,245.93,246.94,251.06,254.72,253.61,250.71,250.30,254.35,270.19,285.79,328.03,329.37,L5
2003-08-22 21:44:19+00:00,234.90,230.00,227.41,233.44,222.08,229.43,234.90,,,,234.55,234.58,235.21,250.85,246.65,244.18,247.68,246.29,239.98,237.06,236.20,229.62,,,,L5
2003-08-29 21:50:38+00:00,241.80,236.42,238.29,237.24,237.08,238.85,247.29,241.90,239.93,239.22,239.54,232.92,231.30,238.08,240.50,245.95,248.99,244.46,245.53,246.27,247.03,262.27,275.60,318.88,322.74,L5
2003-08-30 21:55:34+00:00,243.12,240.29,246.19,239.93,240.47,243.78,249.43,243.72,,,,,,,,,,252.48,248.79,245.79,252.90,256.92,265.79,296.45,304.44,L7
2003-10-16 21:51:19+00:00,241.88,238.75,232.18,225.96,228.48,230.25,235.73,236.97,232.26,230.80,238.86,235.81,231.87,242.30,237.13,245.25,244.49,250.26,244.84,245.09,245.12,226.68,,,344.13,L5
2003-10-17 21:55:27+00:00,233.82,235.69,238.25,231.20,234.03,237.84,251.10,239.97,240.19,,,,,,,,,247.04,241.60,239.12,,,,,377.15,L7
2003-11-09 22:01:30+00:00,230.30,226.59,229.02,228.85,,,,,,223.63,222.73,216.26,219.56,226.67,233.13,227.65,232.65,237.41,229.14,232.49,241.39,257.66,270.20,317.25,,L7
2003-11-17 21:51:45+00:00,236.63,237.40,243.57,237.27,224.62,223.31,258.81,223.19,226.53,225.83,236.52,223.37,220.85,234.98,239.22,241.17,241.68,248.05,244.14,,,290.16,230.56,353.33,348.71,L5
2003-11-18 21:55:51+00:00,231.14,227.53,234.42,225.20,227.87,,,,,,,,,238.13,234.50,234.28,238.70,239.50,232.67,,,271.99,215.69,,,L7
2003-11-26 21:45:42+00:00,222.64,221.61,234.33,221.93,225.28,,,,,,,,217.51,239.14,247.76,241.63,233.68,240.95,236.57,240.60,239.66,243.79,250.76,,289.04,L5
2003-12-03 21:51:31+00:00,231.72,216.67,224.03,218.39,223.54,222.11,228.35,224.94,222.58,222.21,231.88,229.33,230.98,233.71,237.62,237.81,242.95,247.32,240.87,241.86,225.00,218.57,211.97,,221.37,L5
2003-12-04 21:55:54+00:00,232.01,227.58,232.44,229.64,227.74,230.26,234.42,231.44,231.94,231.06,,,,,,,,,,233.92,236.54,231.57,232.10,,244.32,L7
2003-12-19 21:51:39+00:00,219.50,221.04,221.85,219.96,220.53,218.61,217.68,226.53,228.50,228.92,227.23,226.67,224.59,,,,,,,,,,214.24,,219.47,L5
2003-12-27 22:02:18+00:00,,,,,,222.61,223.70,222.18,222.54,220.84,215.97,214.56,213.29,220.30,220.84,226.44,226.72,231.35,224.26,231.74,,,,,224.88,L7
2003-12-28 21:45:57+00:00,224.68,226.65,230.16,226.06,228.06,227.75,233.83,229.72,227.51,225.94,224.67,224.74,223.14,232.83,231.95,232.85,233.30,239.63,230.96,232.91,,264.59,219.66,349.91,,L5
2004-01-04 21:52:10+00:00,224.32,224.58,227.96,226.83,229.94,230.82,236.32,229.41,230.96,214.80,214.05,206.45,,,,209.75,211.23,227.99,227.10,235.53,239.91,243.80,248.87,,,L5
2004-01-21 21:56:14+00:00,,,,,,233.21,239.40,231.44,229.14,229.08,230.86,221.29,224.10,228.36,237.10,231.19,234.94,,,,,,,,,L7
2004-02-13 22:02:31+00:00,,,,,228.65,232.47,,231.84,231.91,232.12,252.53,227.50,227.47,237.83,236.13,236.21,238.96,252.37,240.33,,,,,359.49,,L7
2004-02-14 21:46:09+00:00,222.70,224.13,228.77,224.99,224.89,232.31,235.98,232.49,230.15,229.42,229.01,226.29,222.75,235.93,236.09,234.25,232.03,239.17,229.52,233.64,,254.62,210.33,346.39,,L5
2004-02-21 21:51:58+00:00,226.84,216.38,227.59,231.52,226.58,228.22,234.75,229.68,225.30,221.87,221.85,218.86,221.71,227.10,216.32,227.27,232.45,229.00,220.30,224.16,237.07,237.99,253.13,311.08,,L5
2004-03-25 21:56:30+00:00,,,,,235.01,235.45,241.48,241.10,236.02,234.67,236.69,234.92,233.50,239.92,242.47,236.23,,,,,,,,,256.80,L7
2004-04-09 21:52:55+00:00,237.64,238.90,237.95,235.07,235.12,235.25,240.48,237.75,237.48,237.46,237.97,236.11,232.68,239.46,238.90,243.00,244.46,255.00,251.83,245.93,247.28,234.26,222.34,,236.75,L5
2004-04-10 21:56:26+00:00,237.92,237.11,,,,,,,,,241.26,235.22,236.74,240.06,245.39,243.80,245.59,252.91,249.46,241.51,,,,,,L7
2004-04-18 21:47:01+00:00,241.74,240.89,245.77,245.90,241.30,243.13,256.58,244.03,241.26,241.79,245.30,233.24,236.41,243.33,249.72,246.54,261.37,254.96,249.81,248.12,254.58,273.15,289.16,341.84,343.12,L5
2004-05-03 22:02:35+00:00,,,239.53,234.62,235.04,236.44,244.15,241.97,235.26,235.38,234.76,232.48,229.38,239.20,239.17,242.80,246.00,,,,,255.33,275.82,332.15,333.57,L7
2004-06-05 21:48:24+00:00,235.34,239.67,240.80,242.54,236.20,234.54,248.96,246.77,,,248.44,244.80,243.01,248.84,252.79,254.37,253.10,259.39,259.09,244.72,250.66,254.09,258.26,,295.89,L5
2004-07-06 22:02:24+00:00,,,,,,238.29,247.16,,,,244.25,240.59,236.31,243.93,248.79,251.67,250.65,255.55,250.98,250.58,,,,361.37,278.43,L7
2004-07-07 21:49:21+00:00,246.10,245.44,242.42,247.64,246.10,249.17,,251.62,,,275.12,249.73,,259.42,265.89,257.69,260.22,262.64,272.04,,,283.77,,385.79,,L5
2004-07-14 21:55:18+00:00,227.20,224.38,223.93,224.64,220.23,,,,,,234.62,225.89,,,240.87,241.22,239.42,238.13,226.56,226.83,232.99,,236.47,,268.57,L5
2004-07-22 22:02:20+00:00,,,,,242.29,245.58,249.16,246.12,,,243.93,241.39,234.51,246.71,249.54,250.93,249.23,254.32,259.84,,,,,366.76,286.32,L7
2004-07-30 21:56:03+00:00,238.15,238.24,236.51,240.60,234.32,232.67,245.44,240.59,242.13,242.58,246.67,240.01,235.48,246.41,246.91,251.74,252.27,252.28,247.24,241.84,244.78,259.06,266.92,,317.35,L5
2004-08-08 21:50:02+00:00,238.75,240.54,242.05,240.57,240.15,237.21,254.23,244.75,243.34,244.93,250.45,245.58,240.60,248.00,252.63,246.61,245.25,251.20,248.29,,,255.11,,350.23,348.89,L5
2004-08-15 21:56:25+00:00,234.18,231.21,232.54,233.30,230.89,232.91,241.53,241.58,236.65,239.00,237.29,233.47,231.74,238.87,240.58,240.84,246.38,244.83,243.11,244.63,244.10,257.44,266.89,317.00,316.43,L5
2004-08-16 21:56:01+00:00,,,,,,,246.91,241.48,238.64,236.53,243.03,236.24,233.65,239.54,245.39,246.31,247.92,247.20,,,,,,,,L7
2004-08-23 22:02:11+00:00,245.33,242.91,256.65,241.78,240.68,242.33,,247.22,245.88,248.19,,,,,,,272.70,,,,,,,,,L7
2004-08-24 21:50:29+00:00,244.79,240.10,245.59,238.06,242.95,243.86,,251.70,245.10,247.63,279.19,253.71,243.98,256.68,,266.37,268.02,279.68,282.33,,,,,,,L5
2004-09-16 21:56:53+00:00,230.95,227.75,231.04,230.14,229.85,230.19,239.55,232.39,233.00,233.28,236.15,226.29,228.84,236.99,236.92,245.16,231.19,237.77,236.88,242.17,245.41,256.92,271.56,323.62,318.66,L5
2004-09-24 22:01:37+00:00,233.34,230.34,228.62,228.13,227.98,227.64,236.04,231.60,229.70,228.84,247.32,,,,,,236.54,240.49,236.19,239.71,242.46,227.08,222.33,,,L7
2004-09-25 21:51:19+00:00,235.73,233.43,238.19,232.60,235.99,232.93,241.07,237.34,236.82,233.33,237.21,234.08,235.61,241.91,240.88,248.89,244.44,245.84,243.11,244.40,249.38,244.76,251.48,279.38,272.65,L5
2004-10-02 21:57:14+00:00,227.04,230.40,232.36,229.98,230.69,233.56,243.39,239.86,236.77,232.81,227.47,222.87,222.12,226.21,229.32,243.48,239.61,237.81,237.19,242.55,245.76,241.03,244.60,269.03,267.44,L5
2004-10-10 22:01:32+00:00,231.58,225.97,233.14,228.32,228.74,226.41,235.34,229.49,225.36,227.51,228.34,,,,,,234.16,232.68,234.14,236.77,243.50,234.79,238.23,253.86,248.32,L7
2004-10-18 21:57:35+00:00,231.78,229.55,230.97,227.87,232.04,232.09,239.94,229.13,227.84,225.66,225.11,224.08,218.80,227.15,230.46,241.13,237.58,236.12,239.76,240.28,239.78,226.14,226.87,238.58,239.19,L5
2004-10-19 21:55:55+00:00,235.55,232.80,237.14,231.19,233.54,233.23,,,,,,,,,,250.37,250.98,259.59,279.17,,,228.51,,,,L7
2004-10-26 22:02:12+00:00,222.62,221.00,220.17,221.31,222.64,222.95,230.95,,,,,,222.73,225.67,229.35,237.05,232.60,236.56,,237.94,241.09,251.72,265.90,,,L7
