dates,nzd0255-0000,nzd0255-0001,nzd0255-0002,nzd0255-0003,nzd0255-0004,nzd0255-0005,nzd0255-0006,nzd0255-0007,nzd0255-0008,nzd0255-0009,nzd0255-0010,nzd0255-0011,nzd0255-0012,nzd0255-0013,nzd0255-0014,nzd0255-0015,nzd0255-0016,nzd0255-0017,nzd0255-0018,nzd0255-0019,nzd0255-0020,nzd0255-0021,nzd0255-0022,satname
2002-09-14 21:41:55+00:00,256.92,254.36,255.54,272.06,294.42,289.20,298.27,304.86,306.71,308.48,329.25,343.52,336.92,335.75,339.72,340.56,338.81,334.81,333.15,335.49,333.49,330.69,331.96,L7
2002-11-01 21:41:54+00:00,248.54,239.27,233.65,261.07,284.83,293.31,293.70,298.25,291.54,292.06,309.37,322.78,326.08,318.32,325.57,329.69,328.15,326.80,321.43,323.62,323.23,319.42,319.32,L7
2003-01-20 21:42:33+00:00,260.81,253.60,247.12,268.48,287.91,287.87,287.81,297.22,291.93,299.73,320.84,333.14,324.99,328.54,333.50,336.10,333.28,328.26,323.85,319.84,321.13,319.40,322.93,L7
2003-02-05 21:42:41+00:00,279.92,273.64,269.71,293.85,298.25,304.13,301.78,312.76,299.11,311.00,324.56,339.05,336.01,333.63,340.06,338.51,339.81,332.39,330.93,329.70,328.84,324.69,327.29,L7
2003-02-21 21:42:44+00:00,265.91,259.14,239.75,275.02,294.38,286.99,285.57,306.10,283.38,297.15,320.68,335.10,332.96,331.30,334.30,332.79,337.48,330.14,326.71,326.03,331.62,324.59,327.68,L7
2003-05-12 21:42:48+00:00,236.25,234.19,233.97,258.01,273.12,278.14,290.94,293.91,288.87,295.10,326.97,332.39,323.83,324.05,328.84,338.49,337.66,,323.20,322.54,323.61,322.15,323.77,L7
2003-05-28 21:42:46+00:00,240.46,241.64,236.50,268.52,286.93,289.52,295.62,292.25,294.26,302.18,325.63,336.29,332.04,326.95,335.65,340.80,342.26,338.03,328.68,331.94,330.27,329.74,329.68,L7
2003-07-15 21:42:38+00:00,241.54,235.92,240.63,261.76,277.50,284.67,292.11,,,305.25,327.83,338.71,335.98,332.10,337.19,339.77,341.02,,328.35,332.08,330.60,,,L7
2003-08-16 21:42:28+00:00,253.55,230.72,216.83,265.12,276.53,280.67,281.75,287.24,,,323.02,323.74,319.06,320.26,324.43,323.84,321.25,323.18,318.42,320.80,319.74,315.51,318.41,L7
2003-09-25 21:31:42+00:00,252.35,253.71,245.09,266.12,292.20,286.52,291.89,291.83,292.25,293.09,316.31,336.31,336.70,336.84,341.17,336.16,336.78,330.87,327.82,325.16,327.74,317.87,319.43,L5
2003-10-19 21:42:20+00:00,261.88,256.72,251.46,,,281.38,291.91,295.66,291.36,297.32,320.75,340.18,335.54,334.02,335.18,338.72,,,325.66,325.13,325.75,321.10,323.25,L7
2003-11-04 21:42:27+00:00,264.61,261.83,252.90,270.48,290.74,284.49,285.20,289.55,286.54,297.21,,,333.33,333.82,334.95,343.76,338.82,330.73,321.55,321.00,327.09,326.31,329.27,L7
2003-11-20 21:42:43+00:00,266.94,263.87,249.23,263.98,280.45,278.18,288.31,,,294.83,314.38,334.93,329.80,330.83,331.10,338.00,335.47,326.38,321.41,325.17,328.83,,,L7
2003-11-28 21:32:34+00:00,275.03,263.01,269.94,277.78,297.91,286.13,286.39,296.65,286.32,295.62,320.92,346.18,344.76,345.44,350.81,345.55,348.40,343.61,325.92,324.93,328.46,327.31,328.27,L5
2004-02-24 21:43:09+00:00,272.77,260.52,261.50,267.18,285.06,281.85,285.33,297.14,291.01,297.07,314.97,,,328.59,334.76,326.92,332.17,328.41,330.88,329.06,327.97,324.23,324.74,L7
2004-03-11 21:43:18+00:00,273.11,261.33,249.47,271.00,282.10,282.98,284.90,291.06,285.98,292.35,,,321.49,327.56,330.24,328.73,325.84,326.52,324.64,325.38,323.29,320.36,323.04,L7
2004-03-19 21:33:10+00:00,267.48,260.47,258.87,274.32,289.17,283.06,283.91,293.28,294.35,297.86,315.73,331.17,330.44,333.35,339.52,342.56,343.03,337.48,333.63,334.83,334.26,331.51,330.15,L5
2004-03-27 21:43:21+00:00,271.70,,,272.49,287.71,288.91,287.58,300.47,292.68,300.97,320.34,331.04,335.98,334.28,,,348.78,338.62,334.66,338.21,342.29,334.53,337.63,L7
2004-04-04 21:33:25+00:00,272.83,257.21,259.87,280.65,293.57,291.67,310.11,306.91,308.28,309.43,328.37,345.27,341.26,341.77,341.60,347.03,343.39,340.34,341.58,341.63,343.60,341.39,337.25,L5
2004-04-12 21:43:15+00:00,257.70,251.94,245.49,264.15,283.99,286.57,,298.88,290.48,293.13,315.85,331.70,331.21,332.03,335.63,338.52,339.54,331.44,332.21,,,,337.02,L7
2004-05-06 21:34:22+00:00,250.85,242.20,229.97,262.99,272.79,277.95,281.15,282.90,276.44,283.17,312.23,325.25,318.79,324.99,333.20,334.25,336.34,329.08,326.77,327.83,324.57,317.60,319.72,L5
2004-05-30 21:43:12+00:00,245.27,234.87,231.01,253.19,271.15,,,288.62,285.20,287.96,311.80,331.67,327.62,327.44,329.41,336.32,337.78,322.09,323.90,,320.36,320.71,328.36,L7
2004-06-15 21:43:05+00:00,224.53,,,233.29,267.06,268.29,279.46,295.03,305.17,304.47,328.32,,,339.25,340.53,346.98,342.87,,325.13,329.63,317.36,304.79,310.34,L7
2004-06-23 21:35:46+00:00,256.39,246.62,240.21,263.51,281.86,285.90,288.63,300.34,297.80,306.18,322.24,342.33,338.64,336.59,342.59,338.12,341.67,338.26,330.73,334.82,340.30,339.88,339.90,L5
2004-07-25 21:36:37+00:00,256.41,244.18,238.92,262.95,285.86,295.22,303.72,299.22,292.33,299.16,323.77,335.40,333.99,332.02,333.98,334.92,339.64,337.82,339.30,337.89,337.12,335.35,331.67,L5
2004-08-02 21:42:52+00:00,255.74,,,263.11,279.75,279.79,287.35,294.46,288.80,290.87,320.51,332.55,335.71,332.60,,338.94,343.68,334.43,329.81,332.28,332.14,330.56,328.10,L7
2004-08-26 21:37:23+00:00,235.30,219.75,219.46,250.42,279.31,274.72,288.06,285.09,282.55,291.48,314.19,336.21,339.52,330.68,332.09,329.19,327.24,323.73,318.99,321.42,331.98,334.18,336.19,L5
2004-09-03 21:42:47+00:00,250.48,228.62,233.22,257.84,277.13,281.22,284.23,285.50,282.40,290.86,314.13,,,328.12,334.88,329.48,329.85,328.02,324.74,326.94,325.72,326.05,324.96,L7
2004-09-11 21:37:49+00:00,260.43,251.25,253.90,278.98,290.97,296.21,301.98,312.77,300.65,306.56,328.08,356.73,354.39,350.92,350.64,351.61,349.04,338.37,336.66,339.28,335.99,329.79,328.94,L5
2004-09-19 21:42:41+00:00,253.74,233.45,,,275.55,279.41,281.63,286.49,273.66,289.45,316.11,332.75,326.56,329.87,334.70,,,329.10,325.92,326.17,322.73,324.06,323.50,L7
2004-10-13 21:38:32+00:00,,,,268.66,,,,,,,,,,,,,342.14,342.63,338.29,333.84,334.94,330.02,331.41,L5
2004-11-06 21:42:59+00:00,256.44,251.26,248.45,268.19,291.00,290.94,292.91,296.22,294.63,299.34,314.56,,,335.71,334.32,339.76,338.54,331.20,328.27,332.15,333.07,328.61,326.58,L7
2004-11-22 21:43:05+00:00,,248.99,257.18,268.92,283.65,278.07,274.99,287.16,289.15,289.54,308.59,323.60,,,330.09,334.80,332.20,323.47,326.39,331.91,333.20,330.73,322.75,L7
2004-12-08 21:43:14+00:00,272.88,,,269.62,284.50,278.85,279.75,291.94,295.67,294.53,312.16,332.08,328.13,327.26,,,339.90,328.70,326.59,329.33,329.92,329.57,328.26,L7
2005-02-10 21:43:38+00:00,260.04,248.69,249.84,268.26,272.05,279.80,282.97,294.27,,306.53,315.84,329.01,324.30,329.26,334.25,333.46,336.42,333.70,328.84,329.68,324.96,,,L7
2005-03-30 21:43:44+00:00,246.98,234.58,,,276.23,278.52,283.93,292.74,293.89,301.72,319.86,330.54,326.55,328.16,340.55,,,332.25,327.71,327.52,324.03,323.94,325.90,L7
2005-05-09 21:41:19+00:00,236.76,232.74,240.84,256.57,281.38,293.42,294.75,299.66,300.23,309.63,325.38,333.05,332.18,324.37,335.61,336.85,340.12,332.95,340.96,336.72,339.73,335.21,330.68,L5
2005-05-25 21:41:28+00:00,242.11,236.34,230.69,262.97,281.48,293.60,296.91,304.63,301.03,305.25,322.87,329.55,330.25,333.13,336.38,339.41,346.92,344.50,342.83,340.61,338.60,337.04,334.55,L5
2005-06-02 21:43:36+00:00,241.88,248.54,246.33,,280.41,282.65,289.45,287.33,289.45,306.26,330.43,333.04,327.99,329.20,335.94,347.24,,,335.41,337.72,334.58,327.52,329.04,L7
2005-06-10 21:41:36+00:00,248.63,241.08,246.08,270.30,293.24,304.56,309.29,309.82,311.42,317.86,334.28,347.59,340.03,337.52,339.85,341.13,345.39,351.79,352.13,350.41,351.44,349.87,345.57,L5
2005-06-26 21:41:40+00:00,253.31,234.85,230.97,266.01,275.57,284.65,283.22,289.16,292.30,303.15,328.01,343.31,340.76,340.36,344.77,338.53,342.45,334.08,331.38,331.71,332.53,327.06,336.83,L5
2005-07-12 21:41:47+00:00,237.93,230.28,233.05,270.54,287.70,293.74,294.63,302.61,297.66,295.52,323.49,330.02,327.76,327.89,335.89,338.91,349.61,343.54,339.72,334.13,338.23,335.04,334.83,L5
2005-07-28 21:41:57+00:00,238.43,237.92,253.33,269.30,296.18,298.45,300.15,299.95,287.64,294.55,313.69,331.64,332.04,327.55,343.37,349.55,350.13,347.57,338.06,338.15,336.96,330.60,329.03,L5
2005-08-13 21:42:05+00:00,258.29,233.44,226.37,250.31,265.87,278.10,282.00,295.04,292.54,302.27,326.11,345.94,350.89,349.22,339.99,336.98,331.32,324.07,325.35,325.67,326.49,334.90,335.26,L5
2005-08-29 21:42:10+00:00,268.60,261.59,262.45,275.02,297.84,278.14,293.30,284.11,282.07,294.95,325.58,344.00,348.35,343.22,353.42,354.62,348.07,342.40,341.88,328.95,324.70,320.20,326.89,L5
2005-09-06 21:43:12+00:00,254.36,241.29,234.77,259.30,269.56,276.67,286.67,288.63,281.23,288.72,,,332.85,331.26,335.80,331.88,331.07,327.42,324.05,325.87,321.23,322.69,319.93,L7
2005-10-08 21:43:05+00:00,,,238.86,258.50,277.54,280.11,283.72,293.47,292.90,299.58,323.95,334.34,334.97,,,336.76,333.02,330.39,330.18,329.23,325.85,323.78,327.86,L7
2005-10-24 21:43:19+00:00,266.40,259.51,247.38,267.39,287.39,286.94,298.32,303.27,295.08,294.24,,,,339.64,338.54,342.03,342.28,337.08,332.54,337.43,337.11,334.67,329.18,L7
2005-11-09 21:43:30+00:00,251.52,247.70,234.45,259.17,279.37,279.36,279.44,291.54,283.87,293.35,317.24,,,325.75,331.47,333.84,331.35,323.37,322.60,323.04,323.30,324.23,324.43,L7
2006-01-20 21:44:01+00:00,270.39,261.60,270.14,285.25,305.85,305.42,301.20,311.46,300.36,310.88,332.23,341.13,339.48,344.90,350.62,356.04,349.53,339.80,339.60,338.56,342.52,340.82,336.60,L5
2006-02-13 21:44:07+00:00,256.43,251.50,245.72,260.20,280.30,282.41,278.72,291.15,290.30,297.00,315.81,,,323.27,334.77,337.81,338.38,325.61,326.24,327.87,327.37,322.40,320.28,L7
2006-02-21 21:44:44+00:00,252.73,242.87,232.41,251.96,267.68,270.94,276.99,281.84,281.34,289.06,307.52,322.53,326.09,324.72,331.79,332.25,335.39,322.96,322.22,321.23,324.93,321.05,319.18,L5
2006-03-09 21:45:04+00:00,227.42,216.67,204.15,235.75,246.66,243.26,257.19,244.89,278.57,300.24,315.53,324.56,331.71,342.18,347.73,352.07,348.22,337.70,334.91,321.92,323.97,322.99,324.63,L5
2006-04-10 21:45:40+00:00,263.43,259.61,254.60,268.05,287.47,283.95,283.35,288.32,294.85,302.34,316.73,333.30,338.14,341.19,345.69,351.76,347.16,338.48,334.33,326.49,329.71,326.64,327.24,L5
2006-04-18 21:44:03+00:00,262.07,254.54,245.90,269.35,292.23,,,298.56,293.60,298.80,324.73,333.93,333.69,334.35,340.16,343.78,345.24,338.18,330.71,,,336.12,328.15,L7
2006-04-26 21:45:56+00:00,243.55,243.12,238.79,257.93,274.22,265.40,272.75,280.31,279.26,278.28,305.07,316.77,320.83,325.14,331.41,339.54,334.00,333.82,329.26,324.24,321.65,317.18,321.67,L5
2006-05-20 21:44:08+00:00,258.76,252.16,247.98,277.69,287.68,287.75,301.71,300.78,,,328.46,346.80,338.89,338.55,338.72,342.89,350.30,345.59,337.37,338.39,339.71,338.10,,L7
2006-06-05 21:44:06+00:00,,,235.09,256.41,276.38,285.13,285.19,293.09,290.57,301.60,328.37,342.27,,,338.18,338.45,341.27,334.21,329.36,330.37,332.95,330.40,328.83,L7
2006-06-13 21:46:37+00:00,243.86,235.28,235.37,261.80,276.74,286.71,296.05,298.00,292.25,302.36,322.07,334.87,333.26,331.95,337.52,338.07,340.60,332.79,334.25,335.67,337.82,333.58,328.29,L5
2006-07-07 21:43:55+00:00,225.33,214.53,217.16,244.74,266.30,270.70,275.33,274.23,278.10,279.35,,,,328.31,335.58,341.60,332.66,,322.61,324.69,321.33,317.91,320.07,L7
2006-07-23 21:43:47+00:00,231.90,227.85,220.05,248.91,272.17,279.53,282.72,268.71,,,319.81,327.40,327.44,331.60,335.68,343.13,339.55,,324.70,326.84,324.11,322.83,,L7
2006-07-31 21:47:18+00:00,250.22,244.34,246.83,266.05,288.42,298.54,300.82,302.80,301.17,314.18,337.65,351.10,341.18,346.48,343.80,345.13,345.21,340.65,335.42,338.74,339.97,341.56,339.71,L5
2006-09-01 21:47:43+00:00,258.55,260.81,257.66,264.54,302.92,301.82,298.62,297.61,298.78,302.77,326.68,345.91,342.79,344.72,347.34,344.88,343.23,341.51,333.99,330.25,328.65,331.17,335.18,L5
2006-09-17 21:47:54+00:00,273.14,269.26,249.62,266.33,293.41,285.76,289.69,293.53,305.71,307.66,325.31,345.53,339.73,340.07,341.15,339.56,336.31,336.62,327.98,331.12,330.96,332.24,339.11,L5
2006-09-25 21:43:32+00:00,253.01,251.43,242.13,264.69,286.24,285.89,285.43,294.02,285.58,,,329.84,328.89,327.60,333.46,332.19,329.93,328.12,328.35,326.69,325.30,321.58,320.53,L7
2006-11-12 21:43:58+00:00,258.57,250.83,251.89,269.13,289.62,,,293.47,291.34,298.19,319.91,330.84,333.89,329.74,334.65,334.87,337.81,329.41,,,,327.51,327.37,L7
2006-11-28 21:44:08+00:00,259.85,251.09,,,291.75,297.14,294.45,298.60,291.65,305.94,319.32,328.73,332.83,328.77,337.15,,,336.69,329.00,331.15,332.66,329.58,333.03,L7
2006-12-06 21:48:41+00:00,,,,,248.73,256.66,256.86,254.03,255.47,,292.01,302.44,,293.69,,,,286.68,283.34,,299.89,301.73,302.74,L5
2006-12-14 21:44:14+00:00,262.73,254.53,247.49,272.43,,253.55,268.46,281.47,281.34,300.21,318.03,334.28,332.64,332.02,335.70,338.24,337.58,,,330.95,327.43,327.50,329.68,L7
2007-02-08 21:49:02+00:00,264.47,248.39,242.39,266.20,280.82,283.14,285.43,285.47,283.14,283.86,313.93,327.70,328.08,328.64,331.36,330.64,331.82,325.08,321.86,313.36,313.30,312.33,318.02,L5
2007-03-04 21:44:34+00:00,269.57,263.07,263.59,281.11,295.30,296.83,302.10,305.08,,,327.93,337.52,335.04,336.96,337.92,342.32,344.24,339.80,335.20,334.47,334.16,331.41,334.47,L7
2007-03-20 21:44:36+00:00,265.27,,,274.37,289.64,289.21,287.08,298.96,299.24,314.44,331.58,338.01,339.02,336.54,,,344.71,341.57,337.06,337.92,334.80,329.64,331.46,L7
2007-06-08 21:44:20+00:00,265.06,256.78,254.54,,295.45,294.52,299.77,301.79,293.40,308.21,330.76,342.63,335.48,342.78,342.20,344.34,,342.32,335.96,339.70,342.64,341.06,344.07,L7
2007-06-24 21:44:19+00:00,251.46,240.43,232.37,,,275.20,285.76,285.48,281.37,289.11,317.72,328.81,328.53,334.56,336.03,340.34,,337.86,326.28,325.47,324.85,324.44,327.05,L7
2007-07-26 21:44:13+00:00,249.97,,,272.71,296.43,292.98,291.63,301.13,305.79,310.16,342.84,344.60,340.97,341.14,,,345.53,341.44,347.76,334.63,334.11,331.37,334.77,L7
2007-09-12 21:43:53+00:00,256.33,243.19,239.10,260.24,281.62,284.11,292.84,291.98,288.46,,327.59,335.10,334.71,327.85,331.55,332.03,334.33,334.86,330.08,331.72,332.91,329.56,323.96,L7
2007-09-28 21:43:49+00:00,,247.59,246.93,266.83,283.71,289.85,292.20,295.07,291.68,295.87,319.43,,,334.28,335.33,334.85,337.12,327.61,327.85,330.38,326.83,324.51,321.37,L7
2007-10-30 21:44:02+00:00,263.34,,,269.16,288.57,290.71,286.13,293.35,290.46,295.23,330.02,336.90,330.58,331.19,,,335.94,329.58,323.19,322.57,324.26,320.81,322.97,L7
2008-01-02 21:44:25+00:00,,,252.16,261.35,279.89,275.90,281.37,289.83,293.29,299.75,316.52,328.86,329.35,,,342.98,341.74,331.71,329.56,334.03,334.51,322.75,325.72,L7
2008-02-03 21:44:23+00:00,,241.85,233.12,249.05,271.88,268.18,285.09,291.21,289.97,294.64,315.93,332.29,,,328.74,334.91,333.48,322.36,323.63,322.88,329.47,327.12,333.30,L7
2008-02-19 21:44:19+00:00,246.81,234.17,233.75,248.86,,265.93,283.65,285.82,286.06,295.91,313.75,328.18,327.47,330.97,334.99,338.38,332.71,,327.72,323.38,324.26,323.91,323.38,L7
2008-06-10 21:43:51+00:00,240.87,,,268.91,287.60,288.63,298.84,299.01,290.89,301.84,328.41,342.02,339.80,341.80,,,353.99,349.81,343.31,340.13,342.29,344.41,337.83,L7
2008-07-12 21:43:29+00:00,255.15,247.88,244.82,279.56,296.71,297.57,303.82,303.20,310.58,309.11,,,338.69,342.53,343.80,350.09,345.02,,330.50,331.65,334.96,332.12,330.10,L7
2008-09-14 21:42:59+00:00,246.64,247.74,249.68,270.39,286.24,290.41,294.51,,295.15,297.63,321.45,337.61,331.56,332.93,338.03,342.92,341.79,335.35,328.27,332.96,335.94,,330.62,L7
2008-12-03 21:43:27+00:00,262.87,252.75,258.10,264.49,279.17,279.45,278.85,287.58,287.80,294.13,312.56,,317.55,320.62,328.69,328.18,324.87,320.96,322.23,324.56,329.11,322.73,326.41,L7
2009-01-04 21:43:42+00:00,274.66,265.42,264.62,269.01,283.80,284.77,289.50,298.75,295.08,,,,336.69,340.40,342.80,343.09,347.35,340.46,336.09,335.45,342.42,339.10,340.51,L7
2009-03-09 21:44:11+00:00,263.79,260.62,253.51,269.92,,,292.20,298.01,293.79,302.82,321.27,336.93,336.60,341.16,342.24,348.50,345.45,345.17,,,336.07,333.69,330.25,L7
2009-04-10 21:44:23+00:00,244.65,238.05,234.11,254.60,273.39,270.66,276.58,283.73,284.52,288.15,,,333.23,334.42,337.87,339.39,342.08,333.48,332.46,336.31,339.29,332.87,334.52,L7
2009-04-26 21:44:27+00:00,,243.97,239.71,256.49,268.33,272.34,275.72,285.21,280.61,289.13,311.22,,,330.28,338.29,337.54,337.42,330.02,328.17,322.88,324.80,323.15,322.37,L7
2009-05-12 21:44:30+00:00,246.22,,,260.56,270.02,269.02,274.10,282.07,275.31,285.32,308.09,327.05,325.21,327.42,,333.29,334.13,330.29,326.42,324.44,330.13,327.20,325.01,L7
2009-05-28 21:44:31+00:00,254.89,240.41,228.24,,277.53,280.01,283.01,283.47,280.20,290.04,315.22,333.67,335.07,333.67,340.13,336.99,,,333.99,335.41,337.87,336.94,334.40,L7
2009-06-13 21:44:30+00:00,241.38,,201.60,257.62,264.02,270.88,278.22,269.49,270.38,283.90,301.23,319.84,329.08,,,345.19,347.65,337.72,338.72,334.64,331.68,324.44,329.89,L7
2009-09-01 21:44:14+00:00,253.65,251.60,245.95,258.65,277.48,279.66,280.41,283.66,,,322.53,337.29,339.94,340.24,347.00,342.60,339.63,333.36,328.38,329.52,323.99,314.56,,L7
2009-09-17 21:44:13+00:00,252.72,243.18,225.00,251.51,269.54,288.06,279.79,274.79,285.32,,,334.22,327.87,335.71,343.49,345.75,343.06,332.60,322.11,314.14,315.15,308.04,317.39,L7
2009-10-19 21:44:17+00:00,,238.52,237.14,254.60,266.19,268.39,274.91,273.98,272.41,283.06,312.73,334.64,,,338.97,338.18,334.19,327.15,321.80,319.08,314.58,314.98,315.34,L7
2009-11-20 21:44:45+00:00,262.93,253.80,246.82,264.45,282.78,284.18,287.33,298.52,,,321.25,340.30,338.03,337.21,341.71,342.00,341.10,329.11,329.71,326.51,325.09,,,L7
2009-12-22 21:45:12+00:00,,260.28,265.39,270.94,290.21,292.35,294.97,298.81,288.73,288.22,312.94,,,338.06,342.01,338.78,339.91,326.58,323.49,328.62,330.07,324.11,325.85,L7
2010-01-07 21:45:28+00:00,272.20,264.12,256.85,274.22,295.01,300.72,306.79,,,301.38,331.66,340.64,341.70,337.69,340.23,342.37,340.78,333.51,328.67,331.32,,,327.71,L7
2010-01-23 21:45:42+00:00,272.03,263.32,264.04,281.92,289.46,293.12,300.79,,,302.81,322.65,338.63,339.17,343.31,344.97,344.58,343.43,330.79,329.14,332.08,,,,L7
2010-02-08 21:45:54+00:00,278.73,,,,295.63,290.21,294.00,299.48,295.00,303.01,322.22,341.91,341.40,342.37,,,,340.68,336.90,336.76,338.37,338.31,334.63,L7
2010-03-12 21:46:11+00:00,253.72,247.57,240.81,257.87,275.34,278.07,,,285.68,290.60,311.92,328.74,325.64,324.73,336.06,343.44,338.12,328.56,324.85,321.72,,,323.42,L7
2010-04-29 21:46:15+00:00,263.12,257.97,253.41,265.04,291.09,281.12,285.46,286.29,290.43,296.90,315.01,,,336.59,340.74,341.91,342.81,339.02,332.74,330.62,329.19,325.10,323.09,L7
2010-06-16 21:46:12+00:00,258.38,246.57,249.17,273.64,280.52,279.29,286.82,290.46,291.53,,,347.39,340.30,340.72,348.83,349.33,352.90,340.70,336.40,340.79,340.05,332.93,338.09,L7
2010-07-02 21:46:16+00:00,249.52,237.55,242.00,265.18,274.86,,,283.70,287.16,294.59,321.87,333.77,332.67,329.75,338.08,340.31,343.04,,330.40,,,331.06,326.04,L7
2010-07-18 21:46:17+00:00,243.40,229.92,223.55,249.08,258.33,268.66,,,279.41,288.77,320.19,337.95,328.55,332.77,338.42,336.79,333.08,,322.49,322.69,,,322.76,L7
2010-08-19 21:46:18+00:00,241.23,230.99,235.41,267.02,279.07,,,287.03,294.23,296.65,318.46,325.40,327.26,336.06,339.33,345.01,344.98,344.19,339.78,,326.64,323.02,326.90,L7
2010-09-04 21:46:21+00:00,263.34,247.15,241.88,275.46,294.82,289.21,291.90,289.04,286.59,290.20,,,329.60,329.94,337.91,343.24,341.30,336.42,321.91,320.20,320.79,324.17,334.84,L7
