dates,nzd0259-0000,nzd0259-0001,nzd0259-0002,nzd0259-0003,nzd0259-0004,nzd0259-0005,nzd0259-0006,nzd0259-0007,nzd0259-0008,nzd0259-0009,nzd0259-0010,nzd0259-0011,nzd0259-0012,nzd0259-0013,nzd0259-0014,nzd0259-0015,nzd0259-0016,nzd0259-0017,nzd0259-0018,satname
2004-04-18 21:46:13+00:00,348.98,323.04,296.84,288.06,276.04,293.07,297.41,316.97,332.64,354.65,342.91,355.06,346.45,349.44,341.96,329.21,,274.12,278.55,L5
2004-06-05 21:47:36+00:00,,,,,,,,,,,365.94,,,,,,,,,L5
2004-06-13 21:55:27+00:00,336.47,,,,270.05,279.74,314.61,329.06,329.28,,338.38,344.63,332.47,335.25,,,,248.83,255.46,L7
2004-07-07 21:48:33+00:00,325.64,303.90,279.88,277.59,253.50,260.55,268.55,,,,279.68,,,316.63,308.97,325.42,,235.51,228.32,L5
2004-07-23 21:48:56+00:00,333.67,313.73,286.82,291.29,261.71,276.30,293.15,284.96,298.17,321.01,306.65,332.62,325.85,330.64,335.39,328.08,,235.07,241.06,L5
2004-08-16 21:55:14+00:00,354.62,,302.84,306.01,286.73,301.12,301.26,303.60,279.87,312.57,322.27,323.19,,,,311.32,,274.20,278.74,L7
2004-08-24 21:49:41+00:00,335.67,313.39,291.15,291.11,259.36,282.83,298.09,316.05,,331.48,330.95,331.32,324.51,328.57,339.38,339.31,,235.81,247.50,L5
2004-09-09 21:50:07+00:00,330.89,293.45,274.12,288.02,,,,,,,,353.60,,,,,,,,L5
2004-09-25 21:50:31+00:00,335.55,316.43,301.43,296.59,288.13,304.05,308.76,311.59,319.10,326.02,322.39,326.44,322.38,322.77,328.43,324.47,323.48,270.88,281.24,L5
2005-01-31 21:52:45+00:00,339.51,329.52,332.74,333.66,,339.43,333.77,339.48,325.33,338.36,339.05,342.12,345.96,349.31,345.81,,371.54,,,L5
2005-02-08 21:55:59+00:00,345.02,331.75,313.46,307.47,,,,324.79,321.60,320.27,322.61,310.49,333.12,333.00,329.14,313.05,336.25,,,L7
2005-03-04 21:53:16+00:00,349.16,320.42,301.49,298.20,,300.63,309.37,317.88,315.10,320.62,325.30,333.33,343.32,355.48,355.64,341.97,353.44,,,L5
2005-04-13 21:56:00+00:00,,300.66,268.89,,,,,,,,,,,,,,,238.96,,L7
2005-08-19 21:55:44+00:00,344.45,322.89,307.50,304.68,285.69,298.20,309.79,312.53,,,,336.38,329.48,344.35,348.53,340.38,305.97,,284.03,L7
2005-08-27 21:54:31+00:00,,,296.80,318.49,304.70,300.96,285.65,292.47,293.20,321.51,317.32,303.19,308.31,314.93,322.53,340.35,324.62,242.71,246.76,L5
2005-09-12 21:54:34+00:00,351.08,328.99,306.86,304.28,318.35,304.73,322.80,322.96,323.08,345.99,351.18,337.54,315.30,328.26,346.41,366.10,354.35,,,L5
2005-09-20 21:55:30+00:00,,340.93,309.60,311.40,303.70,313.52,315.21,312.01,326.68,334.09,335.06,332.28,,,357.70,355.23,352.38,276.04,277.07,L7
2005-10-22 21:55:39+00:00,362.45,348.11,335.33,311.83,320.78,331.13,337.37,338.31,,,,342.56,341.66,346.23,352.41,353.12,352.29,331.68,336.02,L7
2005-10-30 21:54:27+00:00,337.20,319.29,308.80,316.34,311.75,319.16,327.03,330.86,341.14,328.12,323.47,321.16,331.35,334.75,331.95,339.09,342.96,336.86,332.38,L5
2005-11-15 21:54:49+00:00,334.04,310.52,297.11,287.25,299.19,316.22,313.95,318.94,342.98,342.86,315.88,317.28,344.35,336.62,329.66,339.47,338.70,326.81,321.64,L5
2006-01-10 21:56:16+00:00,349.60,325.87,309.06,305.04,298.76,305.47,316.65,329.85,,,345.86,334.90,335.92,330.99,327.55,340.12,339.21,342.83,338.22,L7
2006-01-26 21:56:24+00:00,,,304.21,300.92,289.10,307.31,313.79,318.02,327.22,342.81,339.84,329.67,331.86,,,331.85,329.92,329.44,321.94,L7
2006-02-03 21:56:42+00:00,350.66,329.16,306.96,309.41,311.30,320.76,318.33,323.09,331.92,348.62,349.32,335.25,321.18,344.01,352.69,355.78,353.31,343.90,342.16,L5
2006-02-19 21:57:03+00:00,370.02,347.29,348.40,315.76,318.46,307.09,329.02,332.26,335.74,342.54,343.95,336.10,,,,,,,,L5
2006-03-07 21:57:23+00:00,,,,,,,,,,,,,,,,,,343.94,346.87,L5
2006-03-15 21:56:31+00:00,,,310.88,302.25,288.78,303.38,300.21,312.08,313.90,327.60,335.12,341.12,332.08,,,344.75,330.46,297.32,288.76,L7
2006-03-31 21:56:30+00:00,,323.66,308.05,310.43,281.51,305.61,302.04,306.07,315.36,333.60,336.30,336.85,,,345.00,349.31,338.48,276.32,282.54,L7
2006-05-18 21:56:30+00:00,340.58,311.55,294.54,294.77,265.39,284.08,,,,337.96,327.10,321.83,338.60,350.09,333.76,339.60,,243.89,251.15,L7
2006-06-19 21:56:24+00:00,315.47,302.14,276.98,,,278.52,307.57,288.84,292.07,,308.24,314.88,319.07,325.32,334.49,334.16,,,235.70,L7
2006-06-27 21:59:12+00:00,340.58,324.81,294.11,292.78,277.65,286.11,296.74,269.99,305.08,308.62,323.63,334.00,328.87,328.64,337.52,336.17,,258.24,264.51,L5
2006-07-13 21:59:26+00:00,336.07,313.15,285.85,286.06,265.90,274.30,278.83,258.20,295.13,309.14,309.42,,,300.55,330.98,325.54,,260.20,262.71,L5
2006-07-21 21:56:09+00:00,,,282.08,279.64,264.67,274.55,289.75,283.90,258.22,,314.11,312.32,321.97,,,319.72,,251.93,255.85,L7
2006-11-02 22:00:44+00:00,354.48,324.38,305.64,302.54,311.82,305.68,308.48,314.42,325.36,330.98,328.29,333.00,334.39,340.03,,,,,,L5
2007-01-29 21:56:45+00:00,,,,,,,,,343.43,327.81,,,,310.40,332.75,291.64,331.32,,283.23,L7
2007-02-06 22:01:24+00:00,352.71,322.64,304.58,297.51,301.99,302.93,318.82,346.78,344.59,347.57,341.33,355.19,372.43,357.63,370.45,379.49,360.35,,,L5
2007-04-19 21:56:55+00:00,349.55,327.86,303.67,301.04,278.50,295.47,298.94,311.22,,,341.15,348.27,361.22,361.63,366.21,344.36,338.48,270.60,276.96,L7
2007-09-26 21:56:11+00:00,348.27,327.62,304.93,306.94,298.25,,,,326.53,341.58,339.16,350.68,363.49,355.74,356.66,350.58,348.23,352.80,,L7
2007-10-28 21:56:22+00:00,323.93,,,,272.88,284.73,288.67,284.38,292.26,306.58,,,309.18,321.40,,,314.17,320.66,323.81,L7
2007-11-29 21:56:39+00:00,362.69,334.58,324.08,308.86,302.21,322.26,326.07,,,351.21,352.50,337.92,331.91,348.84,353.17,357.50,353.35,344.60,343.24,L7
2007-12-31 21:56:47+00:00,387.74,345.43,325.89,319.21,317.45,327.12,333.59,,,350.95,,,339.16,367.32,358.93,367.50,358.01,354.74,356.38,L7
2008-02-01 21:56:45+00:00,326.90,313.02,303.91,,,,,,,,346.75,349.26,359.36,368.51,367.13,377.07,,,368.07,L7
2008-02-16 22:02:45+00:00,,,,,,,,,,,,,,,,,,339.90,,L5
2008-03-20 21:56:34+00:00,340.41,319.73,305.61,,,298.48,313.57,317.47,324.03,335.32,339.78,353.12,363.95,360.83,367.66,354.23,,,287.38,L7
2008-08-27 21:55:30+00:00,,315.97,297.37,301.08,276.11,290.49,,,321.25,329.98,326.32,327.39,331.24,326.81,329.40,330.06,324.65,,,L7
2008-12-25 21:50:58+00:00,,,,,,,,,307.93,309.25,311.66,314.15,,,330.49,350.40,341.43,340.81,323.50,L5
2009-01-26 21:51:48+00:00,346.37,330.10,307.37,303.56,301.79,301.64,292.53,301.09,301.77,307.75,308.48,329.01,344.92,349.75,342.26,312.18,311.20,,334.40,L5
2009-03-23 21:56:39+00:00,346.38,334.81,308.08,307.21,300.73,304.58,,,328.65,331.25,314.62,318.86,326.73,335.86,328.77,339.82,347.29,348.44,323.38,L7
2010-01-05 21:57:48+00:00,360.01,327.88,323.12,305.56,,,311.71,326.58,334.52,347.71,350.22,344.46,350.91,352.91,363.95,364.03,350.05,,,L7
2010-01-13 21:57:13+00:00,337.86,315.58,301.44,299.61,300.25,306.36,309.63,314.13,329.13,337.46,328.98,331.67,351.70,349.84,352.40,345.55,337.27,318.85,297.54,L5
2010-01-29 21:57:17+00:00,342.28,327.65,307.44,293.01,284.25,298.30,291.19,294.73,304.18,313.13,312.17,306.94,314.35,331.97,323.66,297.95,308.72,289.32,293.23,L5
2010-03-26 21:58:37+00:00,,315.34,286.94,296.49,308.67,,,,,,,,,,,,329.33,250.68,244.85,L7
2010-05-13 21:58:33+00:00,354.36,316.28,303.15,301.08,280.41,306.17,307.50,,,321.46,330.47,309.53,349.98,353.23,349.58,327.28,,260.54,259.12,L7
2010-05-29 21:58:33+00:00,343.82,320.47,305.42,,,317.75,326.44,,350.67,,,339.73,354.07,360.97,358.82,358.24,,277.48,276.15,L7
2010-06-14 21:58:34+00:00,,,,280.24,275.74,,319.43,292.67,330.64,319.43,335.97,337.26,,,,347.94,,262.08,263.39,L7
2010-06-30 21:58:37+00:00,342.50,,,282.61,270.65,,321.30,290.48,325.61,,328.11,317.87,344.94,,,332.09,,256.84,258.79,L7
2010-09-02 21:58:42+00:00,369.54,350.55,341.91,335.70,309.10,,,300.14,,,,,,308.34,325.25,337.56,337.95,,,L7
2010-10-04 21:58:41+00:00,349.69,329.45,306.03,304.39,,,311.80,326.99,329.68,329.19,322.81,335.80,326.18,334.78,342.08,342.09,338.14,,,L7
2010-10-28 21:56:14+00:00,,,,314.25,307.03,313.97,325.90,316.50,321.83,328.09,322.78,332.54,336.97,347.24,357.44,341.05,,314.99,312.74,L5
2010-11-05 21:59:01+00:00,353.42,,,299.99,297.61,300.28,303.49,310.28,324.58,323.83,319.20,325.73,327.36,333.50,,,318.01,319.21,298.35,L7
2010-11-21 21:59:14+00:00,350.98,318.88,309.04,301.24,298.00,305.68,306.26,,,325.82,316.77,326.68,331.08,330.59,338.16,333.89,324.83,332.24,324.04,L7
2010-12-07 21:59:24+00:00,346.85,322.40,310.41,,,307.45,311.71,313.11,321.79,336.05,333.55,333.88,346.50,352.54,364.31,,,,322.46,L7
2011-01-16 21:56:21+00:00,341.54,322.31,305.53,303.55,309.16,312.90,317.10,321.42,334.86,339.19,339.09,348.33,348.57,363.81,365.76,363.08,,354.09,347.03,L5
2011-01-24 21:59:47+00:00,346.31,339.04,303.46,309.70,316.77,,,325.07,335.25,348.54,351.17,352.98,345.37,374.39,365.44,370.93,361.91,350.20,,L7
2011-02-25 21:59:56+00:00,344.00,306.21,297.65,303.91,306.44,312.40,324.02,,,341.18,334.40,341.30,341.79,351.76,367.58,374.08,363.84,341.53,337.05,L7
2011-03-29 22:00:02+00:00,346.61,320.13,304.35,303.16,,304.55,,,,338.73,336.50,352.53,342.11,358.63,369.05,381.80,370.13,350.61,350.07,L7
2011-09-21 21:59:41+00:00,379.84,324.88,293.88,298.84,291.38,295.57,313.46,,,,344.96,346.12,329.74,344.46,339.70,,347.57,325.21,317.84,L7
2011-12-10 22:00:12+00:00,,,,,,,,,,,,,,324.80,,,322.05,315.86,314.49,L7
2012-02-12 22:00:33+00:00,,,311.11,309.97,318.67,321.61,332.28,332.30,337.30,351.88,355.85,363.17,365.87,,,363.85,350.60,338.87,339.86,L7
2012-03-15 22:00:33+00:00,356.31,325.83,305.26,302.21,283.60,310.44,323.80,319.91,,,,322.54,323.08,332.90,343.62,349.29,343.78,334.38,298.30,L7
2012-04-16 22:00:29+00:00,,311.08,287.56,300.41,284.05,298.81,306.85,325.11,327.95,329.98,325.04,,,327.56,341.91,337.87,,253.05,260.51,L7
2012-05-02 22:00:55+00:00,345.12,319.52,,,275.42,302.60,315.63,326.28,337.02,345.10,334.75,340.75,338.37,341.82,357.08,,,251.09,259.85,L7
2012-05-18 22:01:08+00:00,,,,,,,,,,,,,312.14,335.45,,340.84,,261.20,,L7
2012-07-05 22:01:04+00:00,342.45,316.94,296.81,300.27,278.82,292.45,296.19,295.61,313.61,330.92,,,323.03,316.44,333.29,325.33,,270.05,275.91,L7
2012-08-22 22:01:38+00:00,346.41,313.42,294.57,298.18,,,,336.09,336.98,351.31,353.88,342.24,344.73,349.28,351.11,346.09,342.24,,,L7
2012-09-23 22:01:57+00:00,,335.97,316.74,330.80,,,355.28,362.15,354.77,367.44,375.17,368.61,354.25,354.74,342.42,358.26,347.77,,,L7
2013-05-13 22:08:23+00:00,347.56,319.91,300.96,302.57,300.22,308.30,327.10,333.65,339.83,346.81,348.28,359.01,362.54,354.95,362.58,363.58,365.60,262.36,266.16,L8
2013-05-29 22:08:29+00:00,343.12,311.80,295.94,303.17,269.25,313.09,320.28,324.46,339.49,336.95,342.63,348.30,338.02,362.60,,366.91,,247.62,254.70,L8
2013-06-06 22:02:07+00:00,341.87,315.63,289.09,298.85,280.79,,,,317.97,329.04,336.42,337.93,346.43,348.75,,351.66,,,,L7
2013-07-08 22:01:51+00:00,339.68,321.80,281.25,302.73,274.59,298.97,300.36,,,,,,,338.30,,339.34,,267.37,271.77,L7
2013-09-02 22:08:28+00:00,353.53,325.13,306.14,312.82,329.46,322.44,324.52,325.01,330.81,346.74,336.04,355.83,354.24,358.84,348.72,361.26,352.66,352.22,312.85,L8
2013-11-13 22:02:36+00:00,,,328.07,314.61,307.85,311.36,320.13,338.49,338.87,329.97,324.70,335.58,,,,322.13,337.42,342.48,336.25,L7
2013-11-21 22:08:01+00:00,354.58,334.57,313.99,316.18,316.64,321.88,334.48,347.16,355.55,345.91,346.81,354.33,357.74,351.89,339.12,343.77,341.48,350.39,345.02,L8
2013-12-15 22:02:45+00:00,340.28,,,,300.35,300.95,313.11,327.55,336.45,327.50,325.68,330.44,332.83,341.07,334.93,,,325.58,322.60,L7
2013-12-31 22:02:52+00:00,345.96,324.49,311.03,307.43,301.33,304.63,,,,309.73,314.38,,304.48,318.56,332.66,327.20,324.51,307.13,297.14,L7
2014-01-08 22:07:43+00:00,355.12,340.43,300.87,316.84,315.51,317.00,333.94,337.86,342.27,329.90,332.16,323.89,330.49,352.44,371.63,366.53,346.14,322.20,322.31,L8
2014-01-24 22:07:33+00:00,340.25,321.70,301.40,314.17,311.06,313.56,328.67,349.16,345.08,344.13,339.63,343.43,361.28,365.06,362.13,365.65,353.66,338.64,333.38,L8
2014-02-01 22:03:18+00:00,343.18,323.67,311.28,301.25,288.47,298.74,297.15,312.52,320.93,328.22,,,341.07,342.37,340.74,339.34,337.00,332.19,298.55,L7
2014-03-05 22:03:13+00:00,348.61,,,304.16,291.17,297.89,315.08,332.13,339.83,337.82,330.06,338.31,349.92,366.36,,,355.56,348.75,,L7
2014-03-21 22:03:20+00:00,,312.69,289.12,296.89,267.79,,,,,,,,,,,,,,257.58,L7
2014-04-22 22:03:36+00:00,343.41,315.93,296.00,300.04,,,,,326.60,344.45,345.95,323.34,312.76,327.31,342.79,350.88,357.67,318.22,,L7
2014-04-30 22:06:10+00:00,351.51,319.53,304.77,305.55,283.28,304.11,311.42,330.31,337.99,348.63,348.61,345.71,345.91,345.38,352.75,357.06,360.09,352.49,280.14,L8
2014-05-08 22:03:40+00:00,339.79,,,308.24,263.49,,310.85,321.03,334.65,336.99,337.94,346.43,320.81,322.96,,,349.98,241.81,248.80,L7
2014-05-24 22:03:47+00:00,337.45,311.76,291.45,296.36,,,314.32,312.02,324.34,,343.43,337.50,323.19,322.70,,362.25,,,,L7
2014-06-01 22:06:02+00:00,343.37,313.94,301.00,307.86,272.93,301.00,324.88,328.71,336.61,344.47,359.61,356.74,346.74,358.32,361.96,367.90,358.24,259.20,261.45,L8
2014-07-03 22:06:14+00:00,327.21,303.08,277.04,281.48,259.08,,316.54,320.15,317.31,317.58,350.83,353.14,356.56,360.20,350.54,350.34,,243.56,246.04,L8
2014-07-27 22:04:02+00:00,345.64,323.89,,,272.53,296.95,311.44,316.94,320.73,327.31,330.20,340.39,362.64,360.91,364.79,,,268.54,273.68,L7
2014-08-04 22:06:26+00:00,342.84,314.53,302.06,303.20,281.69,287.65,,,,,337.75,356.19,347.95,,,,,,,L8
2014-08-12 22:04:05+00:00,354.00,330.53,318.53,303.26,296.07,307.15,305.48,320.05,313.14,,,,339.78,348.76,352.71,346.55,337.44,318.45,312.14,L7
2014-08-28 22:04:03+00:00,356.28,337.63,317.22,,,314.20,335.83,347.15,347.85,360.42,364.97,377.19,370.54,370.30,375.48,363.58,,,292.25,L7
2014-09-29 22:04:16+00:00,354.54,,,312.63,313.57,313.70,315.79,319.71,333.08,332.98,339.38,346.24,346.13,349.09,,,346.61,341.46,,L7
2014-10-31 22:04:35+00:00,,,290.89,,,,,,,,,,,,,,,,,L7
2014-12-02 22:04:48+00:00,,329.60,327.96,308.98,303.08,305.66,298.18,298.18,323.18,336.62,327.37,,,351.20,368.37,361.88,362.32,341.05,336.40,L7
2015-01-03 22:04:58+00:00,338.38,,,,292.09,296.23,291.64,299.09,307.17,336.93,327.10,336.73,347.54,347.40,,,,345.11,324.86,L7
2015-01-27 22:06:23+00:00,,324.83,299.38,315.11,312.34,313.43,325.77,329.68,331.21,351.55,348.22,359.16,360.83,363.89,372.89,379.81,380.49,363.19,351.12,L8
2015-02-12 22:06:15+00:00,350.91,325.37,301.80,307.90,304.34,311.36,324.04,321.23,322.99,342.56,346.84,351.73,350.56,353.32,358.13,382.53,391.09,358.14,348.85,L8
2015-02-28 22:06:12+00:00,347.31,326.78,303.00,309.90,309.26,317.19,324.18,332.52,331.69,351.06,353.70,355.94,362.50,370.11,382.75,384.87,374.75,374.20,377.11,L8
2015-04-01 22:05:49+00:00,349.63,315.02,301.96,306.16,283.90,302.64,307.81,320.16,323.10,333.12,341.38,342.37,350.03,357.93,356.69,355.90,353.70,269.83,272.82,L8
2015-05-27 22:05:54+00:00,337.83,312.18,287.41,303.04,261.67,279.48,317.46,344.17,,,333.85,329.73,333.01,322.58,338.66,334.00,,241.91,247.48,L7
2015-06-04 22:05:36+00:00,342.00,310.52,287.66,302.21,277.42,298.70,294.50,312.39,321.90,319.12,315.11,326.69,,326.13,326.42,330.35,,266.97,271.64,L8
2015-07-22 22:06:01+00:00,331.28,305.49,278.97,291.16,260.15,282.21,307.25,300.15,318.64,326.84,323.87,317.56,328.20,339.50,348.41,329.99,,241.65,247.44,L8
2015-08-15 22:06:16+00:00,348.24,326.87,288.89,299.78,281.01,295.23,289.98,296.65,,,306.48,308.98,,312.80,325.86,325.29,307.47,273.06,274.94,L7
2015-09-24 22:06:25+00:00,355.77,,306.71,304.39,303.86,316.00,309.26,300.54,307.15,318.33,324.33,320.82,339.05,336.01,334.63,338.00,332.07,326.36,316.97,L8
2015-12-13 22:06:33+00:00,,,,,307.78,312.54,318.97,324.45,329.73,338.51,328.52,337.13,341.06,340.72,333.21,347.13,343.68,338.62,332.37,L8
2015-12-29 22:06:33+00:00,349.63,323.90,314.17,312.02,312.69,311.00,315.37,318.85,325.38,341.61,350.26,347.57,359.05,364.89,373.07,363.54,333.85,335.63,342.47,L8
2016-01-14 22:06:30+00:00,347.51,328.64,306.39,311.80,311.13,307.14,314.15,313.76,316.66,336.12,350.86,355.60,353.85,364.53,360.29,367.00,353.85,333.46,304.63,L8
2016-01-22 22:08:09+00:00,354.14,333.14,317.57,307.73,313.41,308.79,316.11,317.77,,,336.43,341.15,356.69,345.61,353.41,357.94,347.84,348.19,346.20,L7
2016-01-30 22:06:29+00:00,365.08,337.53,313.87,307.03,323.79,324.22,331.53,335.27,334.35,342.12,360.66,362.88,364.99,367.64,384.00,395.11,393.76,366.97,382.88,L8
2016-02-15 22:06:21+00:00,357.97,327.10,302.93,306.61,312.19,311.81,321.77,329.15,328.64,325.30,341.27,348.23,344.01,352.01,362.17,381.83,375.88,351.44,364.12,L8
2016-02-23 22:08:18+00:00,,,310.05,305.02,300.42,311.38,314.07,314.43,319.40,322.19,330.85,338.23,,,334.92,353.77,344.67,348.79,350.62,L7
2016-04-03 22:06:04+00:00,341.16,310.29,292.35,299.24,285.64,293.49,297.25,295.70,,286.46,331.26,336.55,346.00,346.71,343.58,354.61,363.64,353.74,355.17,L8
2016-05-13 22:08:49+00:00,342.22,327.05,,,262.40,276.61,297.87,309.53,317.57,,314.38,343.76,325.97,341.68,,,,246.26,248.23,L7
2016-05-29 22:08:55+00:00,329.31,,,,263.79,281.39,305.27,335.44,348.71,,331.29,334.98,,,,,,233.72,237.70,L7
2016-06-30 22:08:59+00:00,334.10,312.21,291.09,293.20,,,319.34,333.28,336.43,,324.18,,,331.72,335.50,352.67,,247.04,251.18,L7
2016-07-24 22:06:25+00:00,337.17,303.02,284.25,294.70,265.80,274.94,286.60,298.15,256.15,289.48,296.39,,,,,,,247.96,254.96,L8
2016-08-01 22:09:02+00:00,,,,299.98,277.39,296.67,293.51,284.59,290.95,309.43,307.58,319.95,,,,331.95,,268.12,271.02,L7
2016-08-09 22:06:27+00:00,344.59,306.54,288.53,305.44,263.44,,307.48,314.58,328.36,,,,,,,,,,,L8
2016-08-17 22:09:03+00:00,354.55,336.71,319.69,306.89,290.65,,,,307.56,313.69,312.98,326.02,315.32,325.77,340.56,327.75,322.64,278.60,,L7
2016-09-10 22:06:39+00:00,366.51,332.68,300.73,300.69,293.12,296.50,317.50,317.40,319.47,340.32,361.07,340.30,335.01,327.12,324.25,335.77,335.02,322.25,332.22,L8
2017-01-16 22:06:35+00:00,348.58,321.31,302.12,302.01,294.86,300.64,298.04,308.15,315.08,322.29,329.63,308.10,309.28,314.37,317.51,326.08,321.42,319.39,322.75,L8
2017-02-25 22:08:29+00:00,354.35,325.51,,,290.79,304.62,303.53,312.37,310.54,334.05,332.43,322.79,333.64,316.03,329.70,,,322.96,298.85,L7
2017-04-06 22:05:57+00:00,347.41,309.04,296.50,305.43,304.12,303.58,310.00,328.77,329.10,345.74,338.20,327.01,319.74,318.65,324.35,334.91,344.58,253.00,259.29,L8
2017-04-14 22:08:46+00:00,,,,329.05,326.98,322.32,,,,,312.60,,,,,,,233.02,,L7
