dates,nzd0002-0000,nzd0002-0001,nzd0002-0002,nzd0002-0003,nzd0002-0004,nzd0002-0005,nzd0002-0006,nzd0002-0007,nzd0002-0008,nzd0002-0009,nzd0002-0010,nzd0002-0011,nzd0002-0012,nzd0002-0013,nzd0002-0014,nzd0002-0015,nzd0002-0016,nzd0002-0017,nzd0002-0018,nzd0002-0019,nzd0002-0020,nzd0002-0021,satname
2002-01-29 22:06:21+00:00,312.38,294.03,295.91,297.81,290.45,295.05,303.54,303.56,313.78,320.45,323.21,316.38,309.63,308.11,311.86,314.51,308.34,312.77,329.56,352.35,377.01,330.54,L7
2002-02-14 22:06:29+00:00,,,,,291.08,301.22,309.70,316.67,317.17,324.28,328.39,323.71,314.49,310.16,308.80,318.93,319.64,325.26,331.78,358.18,382.97,334.83,L7
2002-03-18 22:06:22+00:00,320.56,316.74,307.37,304.12,301.88,302.48,304.78,308.65,318.15,323.59,336.73,326.88,319.50,310.26,314.63,320.25,322.43,325.37,337.79,361.65,387.81,337.76,L7
2002-07-24 22:05:50+00:00,283.90,,,268.48,273.21,280.33,290.97,291.36,297.40,310.53,307.01,303.01,298.64,293.88,294.17,295.63,296.56,304.69,319.51,341.14,,,L7
2002-08-09 22:05:46+00:00,278.16,,,262.02,264.62,272.37,278.05,283.61,296.05,295.19,285.82,276.98,271.95,273.47,272.71,279.66,282.10,301.13,324.13,336.47,364.69,317.01,L7
2003-03-21 22:06:15+00:00,316.24,313.77,303.48,302.28,299.30,307.47,313.20,325.47,330.34,339.43,355.93,340.05,333.06,324.93,325.76,328.03,326.23,332.99,345.26,369.84,385.38,337.01,L7
2003-04-06 22:06:21+00:00,,,,,303.68,307.75,325.17,326.79,329.51,345.89,351.62,343.64,339.76,330.51,333.98,334.39,334.87,340.14,349.70,348.49,,,L7
2003-05-08 22:06:20+00:00,316.14,290.87,281.41,276.78,276.27,283.87,295.50,301.17,311.48,318.88,328.98,326.56,317.05,313.52,315.08,307.84,307.42,319.96,330.42,358.92,375.86,321.54,L7
2003-05-24 22:06:17+00:00,329.73,301.99,290.10,282.51,286.46,281.74,287.76,293.33,300.42,308.45,320.05,313.75,304.92,303.30,306.12,311.37,304.69,314.22,327.68,,,317.34,L7
2003-08-28 22:05:57+00:00,300.45,290.96,286.62,281.03,276.55,282.04,304.43,310.71,305.75,302.32,315.85,312.23,305.60,309.38,299.92,303.25,298.55,307.71,327.93,347.78,369.52,315.11,L7
2003-09-05 21:54:56+00:00,292.16,290.95,284.69,278.95,277.02,277.20,283.90,290.21,300.91,307.45,323.72,311.44,305.21,305.52,310.18,303.45,310.01,330.57,341.00,,394.60,328.95,L5
2003-11-16 22:06:11+00:00,289.38,287.04,272.74,281.06,284.22,291.28,289.29,309.65,323.62,334.08,336.26,335.96,333.72,318.89,298.97,321.02,304.34,314.57,343.08,370.24,404.17,323.03,L7
2003-12-26 21:56:18+00:00,307.36,307.20,306.32,297.53,296.58,299.44,308.35,324.61,336.54,336.91,347.35,343.02,334.14,331.15,326.36,330.85,328.98,339.18,353.12,382.48,409.73,342.24,L5
2004-01-19 22:06:35+00:00,309.50,299.13,300.55,302.98,300.40,296.35,316.04,329.56,336.34,339.27,342.01,340.42,331.93,328.46,329.35,330.49,326.65,332.46,342.83,371.12,393.10,335.00,L7
2004-03-23 22:06:52+00:00,291.58,282.67,283.31,281.75,283.15,282.73,297.49,303.68,323.85,325.98,331.07,327.00,322.84,328.43,325.97,,,,,,,,L7
2004-05-18 21:58:14+00:00,284.61,281.99,273.51,279.56,280.63,283.65,293.46,305.12,316.47,323.82,330.08,317.73,318.14,305.38,313.90,312.60,304.36,301.76,310.62,339.87,382.85,318.49,L5
2004-06-11 22:06:38+00:00,258.27,257.25,276.18,289.72,299.95,297.43,308.00,318.65,337.27,341.57,324.49,315.87,319.41,318.91,313.00,314.88,312.52,325.46,334.82,,,327.11,L7
2004-07-29 22:06:27+00:00,258.47,250.13,253.81,261.27,270.55,282.44,292.51,294.13,305.70,310.44,319.48,316.95,310.93,311.07,312.96,302.40,297.12,317.93,335.50,353.51,373.40,310.36,L7
2004-08-06 22:00:22+00:00,,,,262.47,271.32,277.79,287.85,293.70,300.94,309.62,315.77,315.43,314.71,311.52,308.40,302.72,285.38,310.31,328.87,350.21,365.15,309.65,L5
2004-08-22 22:00:48+00:00,270.65,274.38,272.04,,,293.32,317.73,306.47,311.02,319.24,325.02,321.13,322.61,319.37,321.47,314.34,304.02,318.05,344.31,364.50,385.52,320.10,L5
2004-08-30 22:06:20+00:00,275.96,277.30,279.06,289.76,292.70,298.40,308.47,314.30,318.74,322.34,329.38,329.89,329.88,328.19,328.94,320.42,310.80,321.42,338.80,360.47,386.94,320.17,L7
2004-11-02 22:06:28+00:00,296.59,289.01,291.72,299.46,300.55,301.67,317.81,322.60,335.34,331.90,334.05,334.88,330.07,328.09,336.79,340.90,339.22,336.73,355.75,382.50,402.77,328.71,L7
2004-11-18 22:06:34+00:00,290.11,283.17,291.25,290.90,290.53,297.94,311.81,317.20,319.65,329.69,338.03,331.56,327.09,326.62,336.55,335.56,331.72,337.18,360.15,376.36,399.73,318.71,L7
2005-01-13 22:03:41+00:00,296.28,291.56,290.61,290.40,293.14,299.42,307.78,316.35,325.52,331.99,346.14,342.81,335.75,332.31,331.72,334.84,336.38,341.32,351.45,390.02,,331.09,L5
2005-04-03 22:04:40+00:00,347.64,328.23,314.48,306.72,319.75,318.74,321.90,340.13,348.54,354.26,349.07,348.72,349.32,348.31,354.19,350.21,354.43,348.23,364.63,,420.56,368.09,L5
2005-04-19 22:04:43+00:00,313.38,305.19,303.68,305.91,302.33,294.88,312.12,317.34,326.48,335.77,350.17,350.83,341.94,338.06,344.19,336.88,341.07,351.33,363.10,384.08,399.37,338.36,L5
2005-06-14 22:07:02+00:00,282.24,270.85,270.21,277.88,282.36,288.10,291.98,307.76,318.54,327.47,327.46,324.77,322.80,322.89,327.87,323.87,321.77,329.38,347.06,375.48,382.05,317.11,L7
2005-09-26 22:05:42+00:00,296.04,278.55,275.60,273.16,280.95,293.19,298.38,302.57,318.37,331.19,343.29,340.30,327.43,328.07,327.45,333.75,334.89,344.31,361.99,389.33,401.72,337.67,L5
2005-11-21 22:07:07+00:00,271.46,270.94,271.78,271.63,270.41,281.84,297.73,302.96,308.33,316.49,323.42,317.01,314.86,315.26,319.35,319.46,313.25,327.11,342.29,373.50,,,L7
2006-01-08 22:07:25+00:00,291.83,301.01,302.04,291.02,299.10,296.00,285.81,303.90,326.69,334.64,327.84,325.04,327.20,323.52,333.00,333.70,334.06,330.92,344.77,,409.88,345.62,L7
2006-02-09 22:07:38+00:00,283.22,272.09,265.79,267.36,263.71,276.46,287.29,301.17,306.84,315.17,323.44,317.63,313.50,312.20,312.82,318.86,316.15,320.26,330.10,360.91,394.64,326.02,L7
2006-05-08 22:09:38+00:00,254.99,251.61,254.44,248.42,262.55,268.38,274.26,284.01,299.99,304.69,306.88,304.43,306.30,302.99,303.77,302.53,289.30,306.02,338.92,373.19,,303.36,L5
2006-06-17 22:07:34+00:00,262.25,249.04,244.70,242.99,260.91,273.26,291.57,293.30,287.89,298.52,300.86,303.25,294.28,295.72,298.56,294.29,286.26,304.40,324.64,345.84,374.89,308.13,L7
2006-06-25 22:10:20+00:00,266.45,261.78,259.12,260.30,266.15,276.23,280.52,293.90,303.18,320.83,312.49,316.09,307.77,309.76,316.31,307.55,306.16,319.70,330.96,356.37,387.80,318.28,L5
2006-07-03 22:07:28+00:00,237.16,235.77,239.32,249.75,249.28,257.93,268.14,280.63,288.99,300.78,305.99,302.70,297.30,304.67,304.02,303.03,297.64,307.12,325.35,355.48,362.45,303.02,L7
2006-07-19 22:07:20+00:00,248.49,245.68,241.59,244.50,243.53,251.84,265.73,276.05,288.46,302.13,289.24,290.32,291.50,301.26,300.98,295.28,280.41,304.28,325.26,,,,L7
2006-12-10 22:07:44+00:00,282.25,268.23,269.96,279.87,289.22,286.22,294.94,297.55,317.13,322.65,331.41,323.74,324.60,321.05,325.25,327.72,326.75,333.20,349.69,372.12,400.72,329.99,L7
2007-03-16 22:08:07+00:00,310.56,292.20,294.03,290.40,291.03,290.99,293.92,308.58,311.65,325.36,331.77,326.74,322.24,318.77,329.60,331.82,324.62,332.46,348.00,365.64,397.47,341.42,L7
2007-05-03 22:08:02+00:00,,,,,297.46,300.27,306.44,293.78,313.95,323.32,338.13,330.48,321.53,323.31,323.63,327.88,322.78,337.42,344.36,369.45,398.77,331.73,L7
2007-07-22 22:07:45+00:00,250.12,250.30,260.55,250.80,262.14,269.10,275.61,286.24,292.29,308.05,320.40,302.32,293.35,298.44,307.07,306.06,331.12,321.79,332.86,358.64,,308.77,L7
2007-11-27 22:07:48+00:00,288.50,283.67,270.40,283.91,281.46,288.78,298.01,305.71,310.15,315.58,324.56,317.98,313.66,313.23,318.05,313.33,310.28,321.85,334.09,363.32,381.20,313.08,L7
2008-04-03 22:07:44+00:00,279.84,273.55,267.42,263.86,261.23,274.47,286.18,298.89,303.12,301.05,308.48,304.36,312.94,294.87,302.61,302.87,,286.07,325.73,349.02,,303.70,L7
2008-06-06 22:07:24+00:00,272.84,,,,,,,,,,,303.30,295.06,292.99,286.36,291.75,287.00,301.48,,,362.62,300.29,L7
2008-08-09 22:06:47+00:00,244.76,244.06,240.61,241.62,255.16,264.37,276.00,282.33,289.47,307.29,325.26,300.38,291.47,295.65,296.12,298.31,303.01,298.21,311.49,353.18,374.14,313.15,L7
2008-09-10 22:06:32+00:00,,,,,,,,,,,,,276.35,272.20,283.75,295.97,288.99,300.41,291.13,329.52,346.86,295.68,L7
2008-09-26 22:06:23+00:00,240.60,242.87,249.85,247.28,257.89,270.25,281.51,288.46,303.79,313.14,319.14,313.82,300.71,308.04,294.94,315.95,306.21,302.12,322.12,366.99,,314.32,L7
2008-11-13 22:06:43+00:00,246.56,248.36,242.74,258.84,257.21,269.40,277.64,288.15,295.78,312.45,311.07,309.92,309.76,295.80,303.51,312.06,312.24,311.87,323.92,359.38,385.36,315.16,L7
2009-03-21 22:07:47+00:00,279.91,271.55,269.31,268.90,282.79,287.66,305.21,308.50,315.97,326.11,333.22,326.64,319.26,312.14,319.18,341.10,326.51,317.45,330.19,353.09,384.88,322.13,L7
2009-06-09 22:08:01+00:00,272.20,262.73,257.30,271.87,270.70,269.17,277.08,278.12,295.53,310.90,314.65,302.13,298.50,294.32,294.56,295.96,291.53,300.64,311.46,344.33,368.73,313.80,L7
2009-11-16 22:08:13+00:00,241.83,247.45,257.55,265.66,267.57,274.43,283.55,287.94,293.18,303.45,311.71,300.98,296.80,300.96,301.89,305.58,293.31,302.31,320.49,356.39,378.24,312.91,L7
2010-02-04 22:09:23+00:00,270.67,256.07,257.03,264.54,268.60,281.41,290.47,292.12,302.88,315.71,326.87,313.95,306.94,302.21,312.77,318.41,315.25,320.44,324.50,361.55,377.83,325.39,L7
2010-02-12 22:08:30+00:00,279.06,263.81,265.92,273.44,280.56,293.19,302.51,309.64,317.74,330.77,340.11,335.23,323.49,319.83,318.20,323.40,330.45,324.93,334.05,362.07,398.01,334.08,L5
2010-03-24 22:09:46+00:00,309.52,296.84,293.91,290.85,295.15,299.21,314.61,314.20,317.64,327.88,332.65,326.10,315.67,313.77,317.75,333.04,332.01,327.23,341.38,,404.78,338.03,L7
2010-06-12 22:09:43+00:00,,,,,,249.50,259.18,263.18,274.17,286.12,299.90,290.14,293.69,296.75,293.27,,,,,,,,L7
2010-07-30 22:09:48+00:00,284.77,287.46,286.93,279.54,298.15,274.85,274.69,295.86,310.16,316.52,318.91,308.74,306.70,308.90,314.20,317.08,304.91,316.25,337.82,369.83,398.87,322.06,L7
2010-10-02 22:09:49+00:00,243.84,228.59,245.41,246.87,249.22,250.03,256.07,273.11,284.61,293.46,317.01,295.86,281.75,278.94,297.78,293.21,290.08,279.83,,,362.33,,L7
2010-11-03 22:10:09+00:00,251.90,253.10,258.32,258.85,259.64,281.45,294.81,305.59,299.70,308.18,311.93,,,,,,,,,,383.46,320.84,L7
2010-11-27 22:07:24+00:00,290.67,279.83,286.69,282.51,286.96,297.10,313.10,320.04,323.40,327.28,344.09,334.10,327.64,325.14,327.75,337.26,333.27,338.19,355.81,385.03,404.84,336.16,L5
2011-02-15 22:07:34+00:00,271.25,258.42,263.32,259.35,270.02,276.92,288.68,288.65,304.21,307.80,314.27,311.13,311.43,306.00,305.04,311.92,314.98,309.39,329.69,353.29,369.65,312.42,L5
2011-02-23 22:11:05+00:00,262.85,261.23,260.59,264.39,268.26,273.63,284.47,288.64,302.96,305.30,312.93,308.94,301.76,294.41,298.71,314.86,322.00,306.20,319.72,350.48,383.09,328.30,L7
2011-03-11 22:11:09+00:00,281.95,277.28,278.09,279.91,287.38,289.53,301.87,309.62,315.68,323.10,335.91,331.91,327.29,322.98,318.73,321.13,327.14,328.10,334.73,365.24,409.41,354.61,L7
2011-05-30 22:11:11+00:00,282.93,278.66,274.66,276.67,281.96,281.89,274.22,287.27,298.25,302.25,307.98,305.64,295.41,295.99,296.32,305.00,295.53,299.98,319.36,352.46,364.57,310.27,L7
2011-08-18 22:10:59+00:00,263.13,265.21,267.01,267.00,265.07,272.89,281.58,293.12,300.74,312.57,320.31,311.71,314.39,314.45,315.56,322.54,321.17,319.94,329.73,368.24,402.19,316.53,L7
2011-10-21 22:10:56+00:00,297.96,286.72,287.92,267.39,276.95,280.85,305.82,298.37,311.91,326.07,338.43,327.52,331.02,307.77,297.34,319.25,321.30,318.41,338.07,374.62,403.43,330.10,L7
2011-11-22 22:11:15+00:00,300.21,296.61,299.15,286.14,268.95,281.07,309.19,303.56,302.43,315.23,322.05,307.68,309.04,304.63,307.72,312.94,311.46,316.73,330.02,,397.64,329.48,L7
2012-01-09 22:11:37+00:00,271.29,270.45,259.73,269.13,270.61,275.75,284.73,296.93,306.54,303.26,316.02,310.91,302.37,297.00,297.49,307.32,311.14,308.71,322.47,347.09,374.48,315.24,L7
2012-01-25 22:11:35+00:00,295.08,299.25,285.67,263.44,270.78,282.97,298.12,302.00,313.63,316.03,328.23,322.70,316.22,310.77,313.52,318.43,323.50,325.13,341.30,362.24,395.07,323.22,L7
2012-02-10 22:11:42+00:00,285.63,279.11,271.30,276.66,277.57,282.87,293.50,299.90,306.91,323.93,333.64,333.33,316.24,305.21,311.30,313.09,318.59,317.04,325.72,354.37,376.84,320.89,L7
2012-04-14 22:11:39+00:00,,,,268.13,266.68,280.82,283.48,290.48,301.96,310.27,322.69,334.51,327.58,306.90,306.78,316.64,305.53,318.30,335.14,351.95,377.91,,L7
2012-06-01 22:11:59+00:00,,270.02,257.53,246.65,250.39,260.23,270.70,277.91,290.31,302.06,304.30,293.10,299.74,293.38,300.85,300.14,298.65,301.12,329.90,349.26,369.94,325.57,L7
2013-01-11 22:13:44+00:00,295.87,281.57,257.47,248.91,273.57,277.03,290.09,297.77,306.88,315.99,319.17,316.47,309.07,314.51,316.52,318.04,314.68,320.62,331.61,358.77,383.84,314.81,L7
2013-05-03 22:13:30+00:00,283.80,,,,,,,,,,,,,296.23,297.48,296.41,282.92,300.22,322.94,354.26,,300.24,L7
2013-05-11 22:19:31+00:00,,,,277.22,275.95,277.31,282.88,294.09,305.80,317.73,318.85,313.49,307.03,302.59,307.12,313.56,310.68,311.44,325.63,352.73,387.43,330.98,L8
2013-05-19 22:13:27+00:00,280.64,274.76,271.76,262.47,261.94,271.92,280.28,289.78,301.11,309.20,317.54,306.77,301.19,303.69,306.82,312.01,318.59,338.55,341.31,351.32,382.21,328.80,L7
2013-06-04 22:13:16+00:00,265.48,253.07,249.50,249.07,247.72,259.57,269.19,276.86,276.86,293.44,303.08,294.18,290.31,293.71,299.24,311.37,288.28,299.40,315.09,345.81,372.86,324.88,L7
2013-06-28 22:19:33+00:00,278.78,274.93,264.97,264.19,266.05,272.51,280.56,287.91,293.40,301.96,311.23,307.39,301.43,298.50,305.45,312.65,300.52,315.32,328.72,353.72,385.65,325.16,L8
2013-08-23 22:12:58+00:00,270.15,267.09,260.47,259.50,262.26,270.28,277.27,281.82,296.83,302.03,307.24,297.32,298.95,302.16,300.85,303.13,299.10,309.64,325.92,354.47,392.49,312.45,L7
2013-11-03 22:19:20+00:00,281.10,278.37,277.08,277.52,275.67,279.43,296.58,303.26,316.47,320.81,337.53,327.43,314.49,313.83,319.34,317.03,308.28,325.09,333.68,366.35,406.37,327.60,L8
2013-12-05 22:19:13+00:00,,283.03,272.97,271.56,269.12,279.33,285.36,290.32,301.86,310.65,318.88,318.62,310.80,308.38,306.42,312.83,302.29,312.84,331.94,354.49,375.83,321.10,L8
2014-02-23 22:18:20+00:00,290.70,278.84,270.64,273.45,279.64,289.62,305.89,308.96,315.53,312.45,324.84,334.46,325.20,316.98,309.70,316.17,327.01,325.31,328.25,356.93,395.48,331.35,L8
2014-03-27 22:17:50+00:00,,325.17,295.95,287.09,302.84,308.85,315.90,325.28,326.68,326.70,348.25,346.09,339.59,316.65,325.79,340.41,338.45,335.49,343.31,,397.62,342.55,L8
2014-04-12 22:17:37+00:00,322.56,295.80,291.12,287.32,285.94,288.42,297.64,310.67,,,,,,,,,,,,,,,L8
2014-04-28 22:17:22+00:00,277.14,269.76,267.62,267.05,269.58,272.70,279.12,289.85,297.26,312.45,317.73,317.38,310.17,290.19,294.56,308.51,304.07,307.20,324.10,350.94,386.35,309.14,L8
2014-05-14 22:17:08+00:00,274.37,273.20,269.07,270.10,273.41,275.16,280.27,293.09,309.78,316.33,322.53,318.83,316.96,310.91,317.07,316.74,309.46,317.10,333.44,362.88,388.29,324.46,L8
2014-05-30 22:17:11+00:00,289.37,288.26,282.38,284.06,283.51,283.66,294.70,299.95,318.98,323.34,329.44,333.57,326.69,322.98,322.31,323.13,318.89,316.81,330.96,366.71,384.83,328.19,L8
2014-07-01 22:17:22+00:00,273.92,266.89,264.56,266.19,270.58,274.25,278.22,282.04,298.23,303.89,,,,,,,,,,,,,L8
2014-07-17 22:17:28+00:00,262.64,253.61,254.25,264.57,269.49,270.67,277.75,292.74,296.98,312.48,312.10,308.67,301.97,300.14,301.63,301.95,299.18,311.83,329.59,358.05,381.17,314.02,L8
2015-06-02 22:16:44+00:00,249.38,244.58,238.82,241.37,246.51,257.00,267.13,271.02,289.81,289.87,291.50,299.84,287.89,284.56,288.34,289.43,275.87,301.13,313.75,336.79,354.72,297.97,L8
2015-07-20 22:17:10+00:00,259.16,256.12,252.91,256.92,261.69,271.26,279.58,285.71,294.08,303.31,314.92,311.52,302.97,300.64,302.14,302.16,297.85,308.70,326.12,348.97,384.90,316.52,L8
2015-08-05 22:17:13+00:00,242.60,247.72,246.24,245.60,247.71,262.71,273.16,277.10,289.49,298.18,304.61,304.11,298.16,294.62,296.75,295.58,292.02,303.87,322.48,343.96,369.89,308.07,L8
2015-10-24 22:17:40+00:00,,283.30,296.71,293.72,260.55,272.42,281.41,286.27,300.29,305.77,333.35,316.38,310.00,304.54,307.18,309.81,303.43,312.17,327.75,362.29,398.35,324.72,L8
2015-12-11 22:17:42+00:00,269.18,266.35,270.38,272.54,271.93,279.59,289.24,297.13,314.75,319.64,331.48,328.24,320.11,322.75,323.40,324.37,317.19,322.40,339.71,369.85,,330.92,L8
2015-12-27 22:17:43+00:00,271.70,269.45,281.99,281.47,279.69,281.57,292.26,302.27,314.56,326.76,340.76,336.54,331.94,329.75,330.31,330.09,326.77,330.37,345.50,376.02,397.79,338.80,L8
2016-01-12 22:17:40+00:00,262.39,263.58,252.35,253.09,260.07,273.33,284.28,289.48,300.23,310.33,326.58,318.77,303.54,307.74,306.42,314.35,308.07,313.91,327.85,352.68,375.08,321.62,L8
2016-01-28 22:17:39+00:00,277.56,270.03,269.01,268.07,271.53,277.23,285.80,295.47,302.52,330.28,329.34,322.61,314.44,310.72,318.30,322.76,325.28,336.43,339.39,365.84,387.55,325.10,L8
2016-04-01 22:17:14+00:00,282.82,274.83,262.30,259.48,259.66,266.99,278.12,286.71,293.02,304.67,320.50,313.45,303.41,302.80,308.33,308.05,317.30,322.89,330.21,353.97,375.43,321.00,L8
2016-04-17 22:17:09+00:00,288.91,291.08,275.71,262.46,275.49,272.96,277.29,289.67,296.94,332.60,316.52,,,,,,299.21,317.27,331.14,350.41,362.52,340.07,L8
2016-05-03 22:17:13+00:00,314.50,291.57,279.51,259.76,275.37,271.64,278.14,296.50,297.38,307.34,315.02,321.20,306.76,304.28,305.70,302.16,301.68,312.48,327.62,348.78,378.71,317.42,L8
2016-07-22 22:17:35+00:00,,,,,,,,,286.01,298.60,306.03,303.96,295.01,294.55,292.62,299.11,282.84,300.45,313.94,340.76,363.95,307.05,L8
2016-08-07 22:17:37+00:00,260.03,264.74,264.50,262.50,273.10,272.63,275.62,281.81,291.74,301.43,315.41,306.88,296.69,296.90,302.62,306.70,297.36,308.79,324.76,358.02,397.12,316.97,L8
2016-09-24 22:17:49+00:00,251.52,260.04,253.47,254.13,265.04,270.57,288.36,294.41,306.04,313.49,305.55,318.03,314.28,309.62,314.56,310.59,297.89,311.41,338.14,352.84,,312.93,L8
2017-01-30 22:17:38+00:00,283.67,285.48,286.85,286.61,286.61,286.83,305.54,315.25,329.92,333.45,339.26,340.21,329.98,330.50,328.44,332.31,328.07,332.77,342.55,375.87,403.55,343.01,L8
2017-06-07 22:17:15+00:00,283.82,273.15,273.59,275.35,279.65,286.95,294.40,305.58,311.57,317.76,327.08,324.21,321.80,318.05,320.08,322.04,321.07,327.71,345.12,366.85,386.67,329.25,L8
2017-07-09 22:17:23+00:00,270.46,268.44,266.29,263.62,266.39,273.92,285.45,293.24,300.89,312.57,315.53,310.52,307.86,307.34,313.18,314.51,308.54,315.55,335.18,358.23,381.97,327.17,L8
2017-07-25 22:17:30+00:00,275.86,263.57,256.27,258.54,262.22,274.88,279.42,285.62,299.33,304.07,311.95,311.24,305.31,302.82,306.15,307.21,305.15,318.01,331.21,351.27,375.39,321.29,L8
2017-08-10 22:17:37+00:00,,,248.73,250.90,255.42,262.61,276.09,274.95,292.57,298.56,305.25,303.67,296.18,298.66,298.32,299.98,296.95,312.18,325.49,345.55,365.59,312.89,L8
2017-09-11 22:17:42+00:00,251.35,252.46,255.63,256.48,254.53,265.35,275.47,282.73,295.67,305.60,308.87,306.91,302.81,307.21,317.54,313.21,312.20,319.68,331.61,352.93,380.12,316.11,L8
2018-05-25 22:16:28+00:00,249.46,247.52,245.92,253.38,254.53,262.93,268.67,280.20,286.84,307.14,311.90,310.72,305.28,305.90,307.83,302.46,304.64,315.51,325.37,349.69,386.30,327.68,L8
2018-06-10 22:16:26+00:00,251.45,256.17,250.71,251.79,254.53,262.33,273.51,286.41,307.12,310.51,313.80,306.08,301.19,303.16,304.64,308.72,304.87,314.25,329.92,350.32,,317.68,L8
2018-06-26 22:16:36+00:00,260.32,257.02,261.29,260.95,259.79,268.65,281.01,288.38,297.42,306.85,322.44,316.79,301.08,313.83,314.38,308.74,305.29,320.22,332.98,352.29,379.13,319.02,L8
2018-07-12 22:16:44+00:00,261.73,258.80,260.83,263.76,268.42,269.49,276.33,287.47,294.30,301.84,308.95,307.69,304.30,308.60,309.49,306.51,300.38,313.52,328.56,358.28,384.60,317.43,L8
2018-08-29 22:17:08+00:00,,,,270.12,274.23,276.76,286.44,297.93,301.66,315.42,322.36,315.75,314.32,311.99,313.87,314.37,312.70,320.29,335.67,355.32,376.89,319.17,L8
2018-11-17 22:17:31+00:00,267.35,267.59,268.06,271.94,271.18,281.92,291.49,307.61,310.98,321.93,326.19,324.30,332.21,337.84,341.23,332.13,323.75,333.36,354.12,375.47,396.20,336.77,L8
2018-12-03 22:17:30+00:00,247.08,264.04,255.17,255.72,265.14,277.59,280.98,291.05,311.23,309.37,309.37,318.04,318.25,311.55,319.54,329.36,318.66,328.55,341.06,,,,L8
2019-02-05 22:17:21+00:00,279.66,278.48,270.22,279.21,285.04,297.81,307.33,311.29,325.39,333.98,358.93,354.77,348.08,333.63,334.07,335.22,341.99,340.72,348.50,372.19,389.69,339.37,L8
2019-04-10 22:17:05+00:00,296.06,295.81,294.34,289.90,286.86,294.39,302.34,310.68,319.96,331.00,343.90,334.95,327.38,329.15,334.25,330.01,325.76,335.67,344.00,364.41,380.43,332.06,L8
2019-04-26 22:16:59+00:00,307.48,300.42,293.61,298.26,302.37,302.62,320.39,331.45,338.29,344.33,352.63,351.20,337.31,335.05,342.57,337.37,335.51,352.77,360.61,375.66,396.62,343.94,L8
2019-05-12 22:17:08+00:00,285.47,280.54,279.14,280.26,283.63,293.31,303.82,311.98,322.12,328.06,331.42,333.20,324.04,316.66,319.37,329.65,328.63,331.33,343.20,367.56,386.64,343.67,L8
2019-05-28 22:17:17+00:00,280.56,278.77,277.61,280.92,282.23,284.31,301.87,311.15,320.92,327.88,331.53,331.18,320.71,322.26,333.35,329.54,322.03,335.07,352.48,373.04,394.03,343.81,L8
2019-11-04 22:17:58+00:00,254.85,257.03,262.62,261.60,276.46,286.55,307.01,322.12,327.77,332.54,334.68,348.92,342.54,340.15,344.55,344.67,344.77,350.49,357.69,374.85,402.09,334.08,L8
2020-02-24 22:17:35+00:00,,293.44,296.57,299.29,303.64,309.24,325.86,333.73,348.41,353.88,360.42,358.13,346.28,348.78,353.74,354.24,352.10,360.83,363.06,380.34,404.01,345.71,L8
