dates,nzd0105-0000,nzd0105-0001,nzd0105-0002,nzd0105-0003,nzd0105-0004,nzd0105-0005,nzd0105-0006,nzd0105-0007,nzd0105-0008,nzd0105-0009,nzd0105-0010,nzd0105-0011,nzd0105-0012,nzd0105-0013,nzd0105-0014,nzd0105-0015,nzd0105-0016,nzd0105-0017,nzd0105-0018,nzd0105-0019,nzd0105-0020,nzd0105-0021,nzd0105-0022,nzd0105-0023,nzd0105-0024,nzd0105-0025,nzd0105-0026,nzd0105-0027,nzd0105-0028,nzd0105-0029,nzd0105-0030,nzd0105-0031,nzd0105-0032,nzd0105-0033,nzd0105-0034,nzd0105-0035,nzd0105-0036,nzd0105-0037,nzd0105-0038,nzd0105-0039,nzd0105-0040,nzd0105-0041,nzd0105-0042,nzd0105-0043,nzd0105-0044,nzd0105-0045,nzd0105-0046,nzd0105-0047,nzd0105-0048,nzd0105-0049,nzd0105-0050,nzd0105-0051,nzd0105-0052,nzd0105-0053,nzd0105-0054,nzd0105-0055,nzd0105-0056,nzd0105-0057,nzd0105-0058,nzd0105-0059,nzd0105-0060,nzd0105-0061,nzd0105-0062,nzd0105-0063,nzd0105-0064,nzd0105-0065,nzd0105-0066,nzd0105-0067,nzd0105-0068,nzd0105-0069,nzd0105-0070,nzd0105-0071,nzd0105-0072,nzd0105-0073,nzd0105-0074,nzd0105-0075,nzd0105-0076,nzd0105-0077,nzd0105-0078,nzd0105-0079,nzd0105-0080,nzd0105-0081,nzd0105-0082,nzd0105-0083,nzd0105-0084,nzd0105-0085,nzd0105-0086,nzd0105-0087,nzd0105-0088,nzd0105-0089,nzd0105-0090,nzd0105-0091,nzd0105-0092,nzd0105-0093,nzd0105-0094,nzd0105-0095,nzd0105-0096,nzd0105-0097,nzd0105-0098,nzd0105-0099,nzd0105-0100,nzd0105-0101,nzd0105-0102,nzd0105-0103,nzd0105-0104,nzd0105-0105,nzd0105-0106,nzd0105-0107,nzd0105-0108,nzd0105-0109,nzd0105-0110,nzd0105-0111,nzd0105-0112,nzd0105-0113,nzd0105-0114,nzd0105-0115,nzd0105-0116,nzd0105-0117,nzd0105-0118,nzd0105-0119,nzd0105-0120,nzd0105-0121,nzd0105-0122,nzd0105-0123,nzd0105-0124,nzd0105-0125,nzd0105-0126,nzd0105-0127,nzd0105-0128,nzd0105-0129,nzd0105-0130,nzd0105-0131,nzd0105-0132,nzd0105-0133,nzd0105-0134,nzd0105-0135,nzd0105-0136,nzd0105-0137,nzd0105-0138,nzd0105-0139,nzd0105-0140,nzd0105-0141,nzd0105-0142,nzd0105-0143,nzd0105-0144,nzd0105-0145,nzd0105-0146,nzd0105-0147,nzd0105-0148,nzd0105-0149,nzd0105-0150,nzd0105-0151,nzd0105-0152,nzd0105-0153,nzd0105-0154,nzd0105-0155,nzd0105-0156,nzd0105-0157,nzd0105-0158,nzd0105-0159,nzd0105-0160,nzd0105-0161,nzd0105-0162,nzd0105-0163,nzd0105-0164,nzd0105-0165,nzd0105-0166,nzd0105-0167,nzd0105-0168,nzd0105-0169,nzd0105-0170,nzd0105-0171,nzd0105-0172,nzd0105-0173,nzd0105-0174,nzd0105-0175,nzd0105-0176,nzd0105-0177,nzd0105-0178,nzd0105-0179,satname
2002-01-22 22:00:40+00:00,,,,,,,351.33,350.46,349.59,353.58,348.76,339.94,337.19,,,,,,,,,,,,336.19,361.11,363.30,367.55,363.64,354.74,,,,354.31,361.54,357.19,343.06,347.77,346.37,356.78,358.26,355.43,351.75,351.31,345.64,326.89,329.91,325.73,313.30,331.54,335.42,342.34,,,,,,,,,,,,,,351.82,362.35,367.63,,,,,,,,,,,,,,355.33,,,,348.09,352.98,337.74,342.07,348.34,345.44,356.78,349.61,346.22,,,,,,,,,,,,,350.44,340.64,349.61,350.61,355.87,348.68,346.15,345.17,350.45,,327.18,325.58,,353.87,360.79,355.86,363.28,365.09,365.96,353.38,354.15,357.15,348.00,327.12,,336.45,352.40,367.45,362.93,355.24,354.77,351.96,345.26,335.38,325.98,348.15,325.30,338.84,342.97,346.05,353.30,,357.96,353.15,346.53,346.77,350.98,351.01,350.25,351.65,341.60,333.04,329.12,339.33,336.58,343.27,356.59,,,,,,,,,,,,365.92,,,,,,L7
2002-04-28 22:00:38+00:00,,,,,,,,,,,338.95,,,,339.24,,348.91,276.58,317.85,,339.10,329.70,341.55,317.64,,353.09,,,343.69,,268.78,255.04,246.82,,365.71,354.78,357.27,351.54,,334.34,343.42,324.85,348.39,345.01,344.85,,334.97,339.58,302.00,295.87,,,351.66,338.99,251.65,257.86,347.95,353.20,,289.99,305.10,336.32,321.84,280.13,283.92,359.15,352.34,349.08,289.14,275.92,287.41,,258.41,274.22,,295.92,285.53,296.96,271.18,265.00,274.86,,279.67,291.07,,308.51,322.18,321.88,304.46,305.18,308.45,348.22,322.44,325.11,285.96,291.71,317.18,320.26,292.56,313.20,303.27,305.52,291.83,319.60,281.56,321.39,322.72,,,,,,281.83,283.95,,283.46,296.68,287.87,299.21,275.47,326.25,336.37,349.16,360.28,,,340.87,348.22,,,264.31,,,,374.39,370.61,345.50,338.68,345.92,356.58,338.77,338.68,334.57,345.41,347.05,342.91,,,,,,,,,,,,,,,364.78,369.84,344.53,341.24,284.47,,,249.21,,268.00,240.84,,232.90,228.27,,,,,227.71,250.02,L7
2002-07-08 22:06:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.40,,,134.19,,,,,,,,,L7
2002-08-02 22:00:01+00:00,,,,327.66,298.16,,,,,,,,,,,,351.42,335.76,,,,,,,,,,,,,,,,,346.65,343.68,339.48,343.00,,314.92,334.29,323.09,,,,,331.54,,,,,,334.58,342.75,,,322.99,327.67,,,341.24,,342.87,345.00,,337.56,338.52,320.83,,,,,,,343.52,,358.55,,356.32,354.48,340.69,331.03,,,,,,332.62,345.65,336.83,344.46,,,333.63,,333.53,,326.97,,,,,,308.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.66,,,146.51,,,,,118.24,,,,L7
2002-09-19 21:59:35+00:00,299.88,282.57,302.73,325.60,330.29,,309.20,309.61,324.16,312.29,,319.66,340.87,338.43,342.30,345.46,332.00,314.54,304.63,323.06,324.96,329.26,332.19,334.49,335.78,334.35,346.34,344.57,338.01,337.79,332.30,332.92,,,325.47,318.54,326.83,331.15,334.67,328.46,320.64,,,,,,,,,,,,,,,311.63,319.83,322.91,335.81,334.68,331.12,340.27,330.00,343.32,346.50,334.75,331.82,327.17,323.79,324.08,329.41,333.59,,,343.92,332.32,330.55,317.60,323.53,325.17,335.56,338.30,,350.49,346.38,337.72,332.70,333.73,336.72,337.66,321.27,324.73,309.58,305.53,293.74,300.67,316.00,322.70,342.04,344.16,338.62,335.07,322.16,306.36,285.89,287.20,309.09,,331.33,336.22,326.86,329.62,320.24,323.49,334.12,,,329.19,316.22,311.30,296.78,297.10,329.87,347.45,355.63,358.98,350.39,343.37,336.67,338.94,,335.46,341.44,346.36,347.72,344.13,332.52,327.71,322.20,,,,,,,,,,,,,,299.73,330.66,334.62,329.18,325.51,337.32,341.21,326.72,306.94,291.38,286.23,291.29,285.29,288.86,296.88,270.02,313.58,266.11,335.77,328.18,339.64,348.88,354.89,351.63,332.27,,272.49,285.55,L7
2002-11-13 22:05:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.82,341.65,334.90,319.90,321.18,315.10,321.73,307.68,301.43,320.60,317.72,309.60,269.22,,328.18,319.28,340.95,356.72,360.57,329.50,,,,,,L7
2002-12-24 22:00:09+00:00,316.75,320.31,322.84,325.41,317.09,307.47,306.86,321.58,333.19,334.40,333.55,335.63,344.76,350.66,339.22,321.66,313.46,293.30,306.35,316.65,332.34,331.27,323.73,333.06,341.25,351.29,339.61,330.98,318.49,321.28,313.91,311.27,,320.02,331.02,346.84,354.72,344.80,331.35,322.51,322.83,308.30,311.18,316.94,316.01,308.19,305.88,306.97,291.26,327.52,335.56,335.05,322.47,308.60,,319.48,323.26,325.95,330.74,332.63,338.47,330.61,325.96,315.52,308.57,317.57,320.49,323.52,322.84,330.08,342.64,347.20,,,312.33,299.33,298.12,304.33,321.20,338.80,347.21,349.31,,326.15,318.99,318.84,322.85,323.12,331.21,322.42,306.73,298.71,293.78,310.85,333.46,337.90,342.61,339.53,329.89,325.88,320.14,316.17,301.78,301.41,310.34,324.23,319.39,331.06,331.49,328.35,329.09,326.73,330.69,336.04,317.91,301.07,293.25,304.49,333.32,345.49,324.23,336.65,334.15,337.60,335.81,327.48,314.63,319.41,322.48,319.48,,316.91,315.43,314.02,321.01,317.01,322.99,328.43,331.40,337.73,294.57,316.55,320.91,332.19,334.83,321.59,306.07,298.35,300.05,312.98,330.76,336.86,335.49,339.60,345.84,349.18,340.24,327.61,311.75,318.45,319.10,320.91,316.26,321.68,327.19,331.89,327.81,323.48,324.36,345.88,349.92,360.19,373.17,368.75,355.84,348.74,318.23,,324.79,323.20,L7
2002-12-31 22:06:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.84,361.05,368.61,370.44,365.20,360.19,345.73,345.03,347.40,348.15,344.30,340.86,348.79,348.22,348.33,339.02,344.13,355.38,362.17,377.64,383.69,,,,,,,,L7
2003-02-01 22:06:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.72,355.63,346.11,338.04,339.25,340.75,331.97,327.20,345.54,349.43,356.31,331.49,345.02,350.47,358.11,368.98,371.84,371.21,364.03,347.79,355.18,,348.71,324.56,L7
2003-02-10 22:00:29+00:00,325.75,328.77,326.89,327.43,319.16,312.42,317.41,324.25,339.95,356.27,355.03,340.40,337.57,347.53,356.15,348.90,352.99,314.33,304.26,302.39,322.49,331.01,337.25,344.08,342.38,348.43,346.09,343.73,330.79,313.55,305.17,304.91,,307.98,328.25,353.82,357.76,355.09,331.10,322.95,324.61,311.12,318.47,318.11,318.54,314.07,319.56,319.09,323.36,339.88,351.71,354.51,344.23,320.39,,318.11,325.91,326.70,328.42,329.62,343.40,348.06,350.30,329.56,309.32,310.34,328.69,332.07,333.26,339.67,350.47,360.84,,,329.86,314.90,312.57,309.88,326.44,343.75,355.94,364.08,,328.14,310.47,320.47,333.66,346.93,347.27,322.01,304.94,299.12,313.25,323.82,332.22,341.90,357.02,352.96,335.91,335.75,341.95,344.39,317.30,301.62,313.57,330.42,338.87,340.32,339.77,335.51,334.04,338.21,341.93,340.77,337.67,314.10,306.63,315.43,330.67,340.40,349.50,344.93,360.77,356.95,351.31,341.60,340.76,327.96,310.44,319.27,,322.36,315.21,315.06,320.40,334.65,336.86,333.93,332.67,339.46,334.41,348.17,333.12,331.05,332.71,340.34,331.46,306.68,293.93,304.76,323.54,342.70,351.66,344.04,340.99,346.76,354.17,343.32,327.63,322.72,311.97,316.69,312.44,322.67,325.68,342.08,328.91,330.78,328.11,354.51,367.00,372.87,368.15,373.26,365.43,358.21,348.65,,352.83,315.95,L7
2003-05-24 22:06:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.05,,,,,,,,,359.70,376.15,380.88,,,,,,,,,,L7
2003-08-13 21:48:45+00:00,355.54,336.60,,,,,,,,,,,,,,,,,,,,,366.94,,,378.52,,377.70,360.10,333.13,,,233.79,,360.41,347.21,354.56,336.17,353.16,349.13,,,,368.13,360.87,,330.70,349.88,347.66,349.12,357.41,,362.35,353.49,231.72,,375.27,367.18,,,350.72,376.52,363.33,368.58,,,,,,,,,247.22,252.85,,286.28,270.86,278.13,,,,,268.67,,287.56,,360.22,362.19,355.18,293.03,292.50,343.10,340.20,332.34,274.40,366.56,365.98,359.30,344.94,300.17,295.21,,278.41,345.20,275.55,344.81,353.96,,,,261.70,,,,,274.67,276.55,,,371.80,361.61,367.91,365.06,367.35,,,373.04,372.44,,,253.31,,,,,,,353.00,369.38,,363.82,372.85,,369.28,358.45,,,276.25,268.38,301.51,,,,376.87,365.45,358.77,366.43,,,,,,284.23,290.98,,,,,,,,,,,,,,198.02,,,L5
2003-09-21 21:55:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-11-25 22:00:29+00:00,311.92,306.22,326.76,336.55,,,,,337.24,316.04,,326.62,341.60,344.73,345.15,347.23,330.79,325.48,340.78,,340.03,356.53,,,,,343.65,,326.79,338.98,,340.62,,339.43,335.07,320.78,325.33,322.37,321.52,327.75,,,,329.05,321.95,339.86,308.58,315.69,,314.92,334.57,346.64,339.83,330.94,,333.50,343.50,341.90,,,,340.81,332.94,341.48,,343.52,328.02,324.24,324.33,333.08,343.12,350.45,,,346.30,,,,,323.45,339.60,342.73,,336.63,324.86,327.55,326.82,342.22,340.14,338.83,323.50,329.61,306.19,,,,,334.81,336.21,321.79,320.44,324.03,,325.75,,342.41,338.26,334.92,333.77,334.74,,,,,,,,354.35,352.69,341.49,,,332.16,332.72,342.87,363.57,357.45,355.63,,,,,334.83,338.24,345.55,346.18,341.76,344.56,345.68,339.79,,332.83,349.63,350.77,357.68,354.62,,,,,335.39,328.80,340.98,344.85,354.49,349.00,343.58,336.66,337.82,325.32,333.71,340.93,,328.50,,,,,363.70,357.16,353.29,352.66,345.34,343.08,342.72,342.88,346.45,,336.57,346.53,L7
