dates,nzd0480-0000,nzd0480-0001,satname
2012-04-23 22:08:28+00:00,340.75,349.03,L7
2012-08-29 22:09:52+00:00,342.46,340.88,L7
2012-11-08 22:16:15+00:00,329.86,329.68,L7
2012-12-19 22:10:43+00:00,351.25,,L7
2013-01-04 22:10:22+00:00,337.44,,L7
2013-02-21 22:10:22+00:00,344.68,341.79,L7
2013-02-28 22:16:31+00:00,339.44,340.37,L7
2013-04-01 22:16:26+00:00,340.60,344.64,L7
2013-04-18 22:16:24+00:00,333.30,334.67,L8
2013-05-03 22:16:17+00:00,337.82,354.14,L7
2013-05-11 22:22:18+00:00,335.34,335.48,L8
2013-05-27 22:22:26+00:00,333.57,336.46,L8
2013-06-04 22:16:04+00:00,,346.23,L7
2013-06-05 22:16:38+00:00,327.01,338.24,L8
2013-06-13 22:10:16+00:00,325.51,344.12,L7
2013-06-28 22:22:20+00:00,332.93,344.65,L8
2013-07-07 22:16:35+00:00,336.50,338.78,L8
2013-07-14 22:22:22+00:00,326.30,329.00,L8
2013-07-22 22:15:43+00:00,,357.80,L7
2013-07-23 22:16:34+00:00,356.19,367.84,L8
2013-08-24 22:16:15+00:00,330.04,333.47,L8
2013-08-31 22:22:26+00:00,334.93,337.96,L8
2013-09-01 22:10:06+00:00,340.78,346.97,L7
2013-09-17 22:10:16+00:00,343.48,339.57,L7
2013-09-25 22:16:04+00:00,332.16,335.30,L8
2013-10-26 22:16:27+00:00,338.56,347.01,L7
2013-10-27 22:16:19+00:00,343.72,350.60,L8
2013-11-19 22:22:01+00:00,341.70,337.58,L8
2013-12-05 22:22:00+00:00,368.12,367.48,L8
2013-12-13 22:16:43+00:00,343.95,337.23,L7
2013-12-21 22:21:51+00:00,326.65,335.81,L8
2014-01-07 22:10:38+00:00,343.15,341.48,L7
2014-01-14 22:16:57+00:00,338.95,342.24,L7
2014-01-22 22:21:31+00:00,330.80,333.83,L8
2014-01-23 22:11:21+00:00,336.59,341.69,L7
2014-01-31 22:15:40+00:00,341.15,328.23,L8
2014-02-23 22:21:08+00:00,341.21,342.42,L8
2014-02-24 22:10:55+00:00,344.69,349.41,L7
2014-03-11 22:20:55+00:00,347.82,342.63,L8
2014-03-20 22:14:37+00:00,343.44,345.76,L8
2014-03-27 22:20:37+00:00,352.06,348.78,L8
2014-04-05 22:14:46+00:00,332.12,334.78,L8
2014-04-13 22:11:15+00:00,,350.64,L7
2014-05-15 22:11:56+00:00,354.53,367.09,L7
2014-05-23 22:13:42+00:00,334.40,342.31,L8
2014-05-30 22:19:58+00:00,337.17,346.64,L8
2014-07-01 22:20:10+00:00,322.73,337.44,L8
2014-07-02 22:11:43+00:00,322.84,347.71,L7
2014-07-17 22:20:15+00:00,328.85,337.52,L8
2014-08-03 22:11:51+00:00,338.72,351.68,L7
2014-08-11 22:14:15+00:00,357.24,361.73,L8
2014-08-18 22:20:27+00:00,337.08,344.68,L8
2014-08-19 22:12:14+00:00,348.60,350.14,L7
2014-08-27 22:14:41+00:00,342.83,380.30,L8
2014-09-03 22:20:30+00:00,343.85,348.00,L8
2014-09-11 22:18:00+00:00,333.00,328.20,L7
2014-09-19 22:20:30+00:00,331.90,339.33,L8
2014-09-28 22:14:20+00:00,344.52,340.02,L8
2014-10-06 22:12:08+00:00,341.59,335.97,L7
2014-10-21 22:20:37+00:00,356.75,342.24,L8
2014-11-06 22:20:37+00:00,358.61,351.47,L8
2014-11-15 22:14:25+00:00,330.65,349.07,L8
2014-11-23 22:12:29+00:00,345.81,342.95,L7
2014-12-01 22:14:24+00:00,345.99,348.81,L8
2014-12-24 22:20:29+00:00,335.31,332.48,L8
2014-12-25 22:13:08+00:00,342.03,335.64,L7
2015-01-17 22:18:56+00:00,339.72,337.95,L7
2015-01-18 22:14:36+00:00,337.54,335.21,L8
2015-01-26 22:12:50+00:00,354.21,352.53,L7
2015-02-02 22:19:04+00:00,333.26,332.87,L7
2015-02-10 22:20:14+00:00,347.56,344.01,L8
2015-02-19 22:14:01+00:00,350.59,364.88,L8
2015-02-26 22:20:10+00:00,339.16,341.67,L8
2015-03-07 22:14:17+00:00,325.04,329.16,L8
2015-03-14 22:19:59+00:00,339.00,342.75,L8
2015-03-31 22:13:40+00:00,,349.14,L7
2015-04-15 22:19:46+00:00,331.83,333.01,L8
2015-05-01 22:19:36+00:00,324.84,338.91,L8
2015-05-02 22:13:55+00:00,342.52,346.36,L7
2015-05-09 22:19:46+00:00,336.96,345.68,L7
2015-05-17 22:19:25+00:00,330.18,327.02,L8
2015-05-18 22:13:39+00:00,336.86,341.18,L7
2015-06-11 22:13:52+00:00,338.09,348.16,L8
2015-06-19 22:13:49+00:00,339.87,342.45,L7
2015-06-27 22:13:34+00:00,330.39,347.46,L8
2015-07-04 22:19:50+00:00,332.14,338.25,L8
2015-07-05 22:14:17+00:00,340.86,342.66,L7
2015-07-12 22:20:07+00:00,335.47,352.61,L7
2015-07-21 22:14:21+00:00,345.65,342.86,L7
2015-07-28 22:20:08+00:00,331.22,344.42,L7
2015-07-29 22:14:13+00:00,331.83,338.90,L8
2015-08-21 22:20:09+00:00,338.36,344.88,L8
2015-08-22 22:14:03+00:00,339.39,349.49,L7
2015-09-07 22:14:29+00:00,325.09,325.04,L7
2015-10-01 22:14:37+00:00,341.44,336.56,L8
2015-10-08 22:20:24+00:00,338.23,341.76,L8
2015-10-09 22:14:18+00:00,342.45,343.09,L7
2015-10-17 22:14:14+00:00,341.94,338.45,L8
2015-10-24 22:20:28+00:00,351.66,345.63,L8
2015-10-25 22:14:59+00:00,344.65,342.62,L7
2015-11-01 22:20:51+00:00,345.59,,L7
2015-11-10 22:15:14+00:00,343.55,335.47,L7
2015-11-18 22:14:20+00:00,337.59,338.67,L8
2015-11-25 22:20:32+00:00,332.94,330.23,L8
2015-12-03 22:21:21+00:00,344.96,,L7
2015-12-20 22:14:21+00:00,357.89,352.16,L8
2016-01-05 22:14:40+00:00,349.49,345.51,L8
2016-01-13 22:16:13+00:00,345.38,341.25,L7
2016-01-21 22:14:17+00:00,347.64,339.34,L8
2016-02-14 22:16:29+00:00,356.09,351.98,L7
2016-02-29 22:20:17+00:00,349.99,348.56,L8
2016-03-08 22:22:26+00:00,341.85,347.11,L7
2016-03-16 22:20:12+00:00,345.00,351.07,L8
2016-03-17 22:16:19+00:00,348.17,351.62,L7
2016-04-17 22:19:57+00:00,334.99,342.99,L8
2016-04-18 22:16:30+00:00,344.69,343.83,L7
2016-05-12 22:14:08+00:00,339.63,348.37,L8
2016-05-19 22:19:58+00:00,328.13,337.17,L8
2016-06-04 22:20:04+00:00,342.32,353.71,L8
2016-06-05 22:17:08+00:00,365.88,368.02,L7
2016-06-28 22:22:57+00:00,362.45,365.15,L7
2016-06-29 22:14:02+00:00,338.29,354.82,L8
2016-07-06 22:20:17+00:00,338.17,341.57,L8
2016-07-30 22:23:00+00:00,337.12,344.46,L7
2016-07-31 22:14:13+00:00,331.70,337.45,L8
2016-08-08 22:16:49+00:00,,346.82,L7
2016-08-16 22:14:17+00:00,343.63,341.94,L8
2016-09-01 22:14:48+00:00,342.97,350.27,L8
2016-09-08 22:20:36+00:00,333.91,335.72,L8
2016-09-09 22:17:18+00:00,350.18,349.73,L7
2016-09-16 22:23:06+00:00,341.84,347.82,L7
2016-11-03 22:23:01+00:00,344.59,340.46,L7
2016-12-14 22:17:03+00:00,342.19,342.71,L7
2016-12-29 22:20:37+00:00,339.38,337.17,L8
2017-01-14 22:20:33+00:00,340.19,329.60,L8
2017-02-08 22:14:10+00:00,351.61,346.02,L8
2017-02-15 22:20:19+00:00,343.93,,L8
2017-02-16 22:16:34+00:00,351.92,351.66,L7
2017-02-24 22:14:29+00:00,346.63,339.35,L8
2017-03-03 22:20:13+00:00,332.25,337.97,L8
2017-03-27 22:22:37+00:00,339.64,333.13,L7
2017-04-20 22:19:47+00:00,341.65,346.37,L8
2017-04-21 22:16:36+00:00,346.53,349.91,L7
2017-05-06 22:19:43+00:00,337.79,346.00,L8
2017-05-07 22:16:40+00:00,345.79,343.53,L7
2017-05-22 22:19:54+00:00,343.20,348.00,L8
2017-05-23 22:17:07+00:00,348.85,343.82,L7
2017-06-07 22:20:02+00:00,338.21,342.92,L8
2017-06-08 22:17:12+00:00,340.23,354.87,L7
2017-06-15 22:23:00+00:00,332.56,343.57,L7
2017-06-23 22:20:08+00:00,312.25,347.42,L8
2017-06-24 22:17:15+00:00,338.17,345.87,L7
2017-07-02 22:13:59+00:00,337.23,343.14,L8
2017-07-09 22:20:11+00:00,337.92,351.75,L8
2017-08-02 22:23:01+00:00,336.07,348.68,L7
2017-08-03 22:14:11+00:00,342.07,348.91,L8
2017-08-11 22:16:49+00:00,332.25,336.93,L7
2017-09-27 22:20:36+00:00,331.05,336.64,L8
2017-09-28 22:16:48+00:00,350.79,350.61,L7
2017-10-13 22:20:40+00:00,337.27,341.01,L8
2017-10-29 22:20:41+00:00,349.96,355.03,L8
2017-11-07 22:14:53+00:00,341.63,331.66,L8
2017-11-30 22:20:32+00:00,351.84,345.53,L8
2017-12-01 22:17:05+00:00,358.23,346.80,L7
2018-01-17 22:20:25+00:00,339.29,332.23,L8
2018-01-26 22:14:32+00:00,357.85,350.43,L8
2018-02-27 22:13:55+00:00,343.39,338.44,L8
2018-03-06 22:20:02+00:00,334.53,338.92,L8
2018-03-22 22:19:54+00:00,328.09,331.19,L8
2018-03-23 22:15:17+00:00,344.23,348.44,L7
2018-03-31 22:13:39+00:00,342.63,349.71,L8
2018-04-08 22:15:03+00:00,,350.69,L7
2018-04-16 22:13:30+00:00,336.57,338.96,L8
2018-05-01 22:20:50+00:00,335.52,338.45,L7
2018-05-18 22:13:34+00:00,334.62,341.92,L8
2018-05-26 22:14:15+00:00,323.97,335.38,L7
2018-06-26 22:19:24+00:00,339.35,339.04,L8
2018-07-12 22:19:32+00:00,346.40,351.66,L8
2018-07-13 22:13:45+00:00,382.18,,L7
2018-07-21 22:13:49+00:00,335.64,350.06,L8
2018-07-29 22:13:04+00:00,344.43,355.06,L7
2018-08-14 22:13:11+00:00,340.40,347.93,L7
2018-09-06 22:18:29+00:00,318.59,320.75,L7
2018-09-07 22:13:48+00:00,332.46,319.47,L8
2018-09-14 22:20:00+00:00,345.65,344.79,L8
2018-10-17 22:11:20+00:00,355.07,351.14,L7
2018-11-10 22:14:08+00:00,343.33,340.36,L8
2018-12-27 22:15:44+00:00,346.02,,L7
2018-12-28 22:14:29+00:00,349.73,345.92,L8
2019-01-04 22:20:15+00:00,342.64,339.99,L8
2019-01-21 22:09:10+00:00,339.77,339.99,L7
2019-02-05 22:20:09+00:00,342.77,337.80,L8
2019-02-14 22:14:21+00:00,338.19,349.40,L8
2019-02-22 22:08:12+00:00,343.34,336.11,L7
2019-03-02 22:14:17+00:00,350.90,348.38,L8
2019-03-10 22:07:17+00:00,353.50,349.22,L7
2019-04-02 22:12:42+00:00,341.04,343.18,L7
2019-05-12 22:19:56+00:00,340.40,350.48,L8
2019-05-20 22:10:54+00:00,332.56,330.20,L7
2019-05-28 22:20:05+00:00,333.60,350.14,L8
2019-05-29 22:04:48+00:00,331.42,344.26,L7
2019-06-06 22:14:23+00:00,335.45,337.55,L8
2019-06-13 22:20:12+00:00,334.10,346.91,L8
2019-06-22 22:14:28+00:00,330.91,350.22,L8
2019-06-29 22:20:17+00:00,328.12,341.50,L8
2019-07-15 22:20:20+00:00,333.30,339.25,L8
2019-07-16 22:02:37+00:00,325.48,,L7
2019-07-23 22:08:31+00:00,325.57,,L7
2019-08-17 22:01:42+00:00,356.25,353.90,L7
2019-08-24 22:07:11+00:00,346.22,352.77,L7
2019-09-02 22:01:01+00:00,349.09,346.85,L7
2019-09-09 22:06:30+00:00,350.87,345.37,L7
2019-09-25 22:05:47+00:00,342.18,341.22,L7
2019-09-26 22:14:32+00:00,338.18,337.86,L8
2019-10-03 22:20:45+00:00,348.08,343.79,L8
2019-10-27 22:04:26+00:00,368.92,366.29,L7
2019-11-13 22:14:57+00:00,343.37,343.29,L8
2019-12-06 22:20:42+00:00,330.69,335.51,L8
2020-01-07 22:20:35+00:00,337.79,333.49,L8
2020-02-08 22:20:26+00:00,340.22,337.36,L8
2020-02-09 21:53:06+00:00,343.09,345.97,L7
2020-03-03 21:58:04+00:00,337.51,339.83,L7
2020-03-04 22:14:08+00:00,343.45,348.17,L8
2020-03-11 22:20:16+00:00,346.31,347.71,L8
2020-03-19 21:57:11+00:00,324.66,330.91,L7
2020-04-13 21:49:35+00:00,340.03,343.48,L7
2020-04-28 22:19:52+00:00,332.12,342.12,L8
2020-05-15 21:48:04+00:00,342.76,359.45,L7
2020-05-30 22:19:52+00:00,339.19,353.89,L8
2020-06-07 21:52:29+00:00,338.07,,L7
2020-06-08 22:14:11+00:00,332.74,337.33,L8
2020-06-15 22:20:02+00:00,332.13,342.73,L8
2020-06-23 21:51:32+00:00,335.18,340.13,L7
2020-07-01 22:20:10+00:00,327.89,341.37,L8
2020-07-02 21:44:49+00:00,342.59,362.46,L7
2020-07-09 21:50:35+00:00,337.00,335.37,L7
2020-07-10 22:14:27+00:00,333.62,345.28,L8
2020-07-17 22:20:16+00:00,341.34,348.60,L8
2020-07-26 22:14:32+00:00,340.98,351.42,L8
2020-08-10 21:48:35+00:00,335.34,353.49,L7
2020-08-18 22:20:26+00:00,340.44,337.18,L8
2020-08-19 21:42:14+00:00,340.51,349.79,L7
2020-09-04 21:40:48+00:00,351.49,351.22,L7
2020-09-11 21:46:31+00:00,353.31,349.07,L7
2020-09-19 22:20:39+00:00,346.72,348.82,L8
2020-09-28 22:14:55+00:00,327.42,329.54,L8
2020-10-05 22:20:42+00:00,345.95,343.14,L8
2020-10-14 22:14:32+00:00,346.58,344.72,L8
2020-10-21 22:20:43+00:00,338.76,344.48,L8
2020-10-30 22:14:55+00:00,343.01,337.15,L8
2020-11-14 21:42:18+00:00,334.08,328.75,L7
2020-11-30 21:41:09+00:00,,334.43,L7
2020-12-08 22:20:44+00:00,342.89,346.72,L8
2021-02-03 22:14:19+00:00,339.72,342.74,L8
2021-02-18 21:35:19+00:00,352.49,350.10,L7
2021-03-30 22:20:10+00:00,331.54,342.99,L8
2021-03-31 21:26:18+00:00,338.53,339.66,L7
2021-04-07 21:31:30+00:00,334.52,336.96,L7
2021-04-16 21:24:34+00:00,,348.05,L7
2021-04-23 21:30:10+00:00,324.93,333.59,L7
2021-05-01 22:19:55+00:00,345.79,346.34,L8
2021-05-17 22:20:00+00:00,328.02,344.03,L8
2021-06-02 22:20:09+00:00,335.89,350.63,L8
2021-06-10 21:26:08+00:00,338.41,350.15,L7
2021-06-11 22:14:25+00:00,329.45,343.60,L8
2021-06-18 22:20:14+00:00,342.50,340.44,L8
2021-07-12 21:23:28+00:00,,336.32,L7
2021-07-13 22:14:07+00:00,341.56,339.87,L8
2021-07-28 21:22:05+00:00,316.91,,L7
2021-08-05 22:20:29+00:00,327.72,338.48,L8
2021-08-06 21:15:06+00:00,341.44,357.77,L7
2021-08-14 22:14:21+00:00,331.41,340.87,L8
2021-08-30 22:14:49+00:00,336.21,341.35,L8
2021-09-06 22:20:38+00:00,340.49,344.63,L8
2021-09-07 21:12:42+00:00,342.93,351.07,L7
2021-09-14 21:17:52+00:00,348.54,355.93,L7
2021-09-15 22:14:53+00:00,338.42,343.49,L8
2021-09-22 22:20:41+00:00,340.23,344.42,L8
2021-09-23 21:11:17+00:00,341.69,343.51,L7
2021-10-09 21:09:52+00:00,345.14,351.77,L7
2021-10-24 22:20:49+00:00,333.37,334.03,L8
2021-11-06 22:15:35+00:00,343.82,346.95,L9
2021-11-16 22:20:07+00:00,320.03,331.74,L9
2021-11-18 22:14:32+00:00,345.63,338.33,L8
2021-12-12 21:03:28+00:00,355.00,351.12,L7
2021-12-20 22:14:31+00:00,337.71,338.33,L8
2022-01-04 22:20:39+00:00,336.11,335.48,L9
2022-01-05 22:14:51+00:00,342.57,335.65,L8
2022-01-12 22:20:37+00:00,339.24,339.45,L8
2022-01-13 21:00:20+00:00,358.29,351.52,L7
2022-01-13 22:14:26+00:00,349.89,348.02,L9
2022-01-28 22:20:31+00:00,348.79,342.64,L8
2022-02-06 22:14:44+00:00,340.98,342.37,L8
2022-02-13 22:20:28+00:00,340.93,340.29,L8
2022-02-14 20:57:32+00:00,,351.17,L7
2022-03-02 20:55:37+00:00,347.87,354.52,L7
2022-03-02 22:14:37+00:00,347.14,351.72,L9
2022-03-25 22:20:20+00:00,334.54,342.20,L9
2022-04-02 22:20:07+00:00,339.02,335.67,L8
2022-04-10 22:20:17+00:00,337.55,340.60,L9
2022-04-27 22:13:58+00:00,336.37,338.96,L8
2022-05-04 22:20:13+00:00,329.40,,L8
2022-05-05 22:13:54+00:00,334.64,342.85,L9
2022-05-20 22:20:20+00:00,324.98,333.71,L8
2022-05-21 22:14:07+00:00,330.81,337.74,L9
2022-05-23 20:46:22+00:00,355.64,,L7
2022-05-28 20:51:56+00:00,347.92,,L7
2022-06-05 22:20:27+00:00,326.99,343.77,L8
2022-06-06 22:13:44+00:00,330.57,341.57,L9
2022-06-13 22:19:59+00:00,315.88,319.26,L9
2022-06-14 22:14:46+00:00,319.91,326.43,L8
2022-06-21 22:20:36+00:00,337.59,351.18,L8
2022-06-30 22:14:51+00:00,335.14,346.06,L8
2022-07-15 22:20:12+00:00,341.51,344.44,L9
2022-07-23 22:20:43+00:00,336.55,347.03,L8
2022-08-08 22:20:52+00:00,334.66,348.60,L8
2022-08-09 22:14:46+00:00,338.97,343.73,L9
2022-08-25 22:14:50+00:00,344.65,348.55,L9
2022-09-09 22:20:59+00:00,,299.42,L8
2022-09-10 22:14:51+00:00,355.61,331.41,L9
2022-09-17 22:20:42+00:00,339.87,,L9
2022-10-03 22:20:44+00:00,341.61,343.37,L9
2022-10-04 22:15:13+00:00,339.57,343.67,L8
2022-10-06 20:35:16+00:00,344.58,341.68,L7
2022-10-12 22:14:37+00:00,342.39,341.64,L9
2022-10-19 22:20:50+00:00,339.31,346.49,L9
2022-11-12 22:20:58+00:00,330.09,336.57,L8
2022-11-20 22:20:51+00:00,344.07,,L9
2022-12-22 22:20:47+00:00,341.11,351.90,L9
2023-01-08 22:14:36+00:00,341.76,342.94,L8
2023-01-21 20:25:12+00:00,332.89,336.47,L7
2023-02-07 20:21:18+00:00,359.63,363.01,L7
2023-02-12 20:26:00+00:00,351.62,349.91,L7
2023-02-17 22:15:01+00:00,342.72,343.41,L9
2023-02-24 20:17:45+00:00,,354.14,L7
2023-02-24 22:20:39+00:00,345.86,339.08,L9
2023-02-25 22:14:39+00:00,337.83,344.17,L8
2023-03-01 20:21:54+00:00,347.13,352.99,L7
2023-03-05 22:14:49+00:00,341.52,337.56,L9
2023-03-12 22:20:32+00:00,325.97,332.44,L9
2023-03-13 22:14:10+00:00,338.61,342.34,L8
2023-03-18 20:17:38+00:00,344.07,354.63,L7
2023-03-23 20:21:34+00:00,346.03,344.37,L7
2023-04-14 20:20:19+00:00,353.87,354.21,L7
2023-04-14 22:13:45+00:00,341.03,344.74,L8
2023-04-21 22:19:54+00:00,342.11,350.51,L8
2023-04-22 22:14:26+00:00,339.68,350.39,L9
2023-04-29 22:20:07+00:00,337.43,344.49,L9
2023-05-15 22:19:59+00:00,335.17,348.48,L9
2023-05-23 22:19:41+00:00,331.18,338.64,L8
